playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
stonear01,1923,1,PIT,NL,9,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
stoneti01,1923,1,SLN,NL,5,1,0,1,0,0,0,0,0,0,2,0,,0,0,,
strunam01,1923,1,CHA,AL,54,54,7,17,0,0,0,8,1,0,8,5,,0,3,,
stuarjo01,1923,1,SLN,NL,37,57,7,14,2,0,0,3,0,1,1,7,,0,0,,
stuelge01,1923,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sulliji02,1923,1,CLE,AL,3,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
summaho01,1923,1,CLE,AL,137,525,92,172,27,6,3,69,9,13,33,20,,6,25,,
taylole01,1923,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
tayloza02,1923,1,BRO,NL,96,337,29,97,11,6,0,46,2,5,9,13,,3,4,,
terrybi01,1923,1,NY1,NL,3,7,1,1,0,0,0,0,0,0,2,2,,0,0,,
thurssl01,1923,1,SLA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thurssl01,1923,2,CHA,AL,45,79,10,25,5,1,0,4,0,0,2,6,,0,1,,
tiernco01,1923,1,PIT,NL,29,120,22,35,5,2,2,23,2,1,2,10,,1,4,,
tiernco01,1923,2,PHI,NL,121,480,68,152,31,1,11,65,3,4,24,42,,2,7,,
tobinja01,1923,1,SLA,AL,151,637,91,202,32,15,13,73,8,7,42,13,,4,13,,
toneyfr01,1923,1,SLN,NL,29,69,2,8,0,0,0,2,1,0,2,11,,0,3,,
toporsp01,1923,1,SLN,NL,97,303,45,77,11,3,3,35,4,3,41,14,,3,7,,
traynpi01,1923,1,PIT,NL,153,616,108,208,19,19,12,101,28,13,34,19,,5,6,,
turgepe01,1923,1,CHN,NL,3,6,1,1,0,0,0,0,0,0,0,0,,0,0,,
uhlege01,1923,1,CLE,AL,58,144,23,52,10,3,0,22,2,1,7,10,,0,5,,
vanceda01,1923,1,BRO,NL,37,83,5,7,0,1,1,1,0,0,14,28,,0,7,,
vangiel01,1923,1,SLA,AL,45,110,9,24,5,0,1,8,0,0,3,21,,0,1,,
veachbo01,1923,1,DET,AL,114,293,45,94,13,3,2,39,10,3,29,21,,3,14,,
