Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/o/o'bribi01.shtml"">B. O'Brien</a>",SPU,24,10,1,0,0,8,5,2,0,3,7,1.800,2.758,1.100,2.33,-0.14
"<a href=""https://www.baseball-reference.com/players/o/o'dayha01.shtml"">Hank O'Day</a>",TL1,24,326&frac23;,9,28,1,335,241,136,6,66,163,3.747,2.948,1.228,2.47,0.00
"<a href=""https://www.baseball-reference.com/players/o/o'neiti01.shtml"">Tip O'Neill</a>",SL4,24,141,11,4,0,125,95,42,3,51,36,2.681,4.065,1.248,0.71,-0.76
"<a href=""https://www.baseball-reference.com/players/o/o'rouji01.shtml"">Jim O'Rourke</a>",BFN,33,12&frac23;,0,1,1,7,5,4,0,1,3,2.842,2.957,.632,3.00,0.40
"<a href=""https://www.baseball-reference.com/players/p/pfefffr01.shtml"">Fred Pfeffer</a>",CHN,24,1,0,0,0,3,2,1,0,1,0,9.000,4.700,4.000,0.00,-0.11
"<a href=""https://www.baseball-reference.com/players/p/poormto01.shtml"">Tom Poorman</a>",TL1,26,9,0,1,0,13,11,3,1,2,0,3.000,5.259,1.667,0.00,-0.28
"<a href=""https://www.baseball-reference.com/players/p/portehe01.shtml"">Henry Porter</a>",MLU,26,51,3,3,0,32,25,17,1,9,71,3.000,1.284,.804,7.89,-0.78
"<a href=""https://www.baseball-reference.com/players/p/powelab01.shtml"">Abner Powell</a>",WSU,23,134,6,12,0,135,107,51,3,19,78,3.425,2.827,1.149,4.11,-1.48
"<a href=""https://www.baseball-reference.com/players/p/purcebl01.shtml"">B. Purcell</a>",PHI,30,4,0,0,0,3,1,1,0,0,1,2.250,2.746,.750,&infin;,0.20
"<a href=""https://www.baseball-reference.com/players/p/pylesh01.shtml"">Shadow Pyle</a>",PHI,22,9,0,1,0,9,8,4,0,6,4,4.000,4.438,1.667,0.67,-0.09
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">O. Radbourn</a>",PRO,29,678&frac23;,60,12,1,528,216,104,18,98,441,1.379,2.715,.922,4.50,19.13
"<a href=""https://www.baseball-reference.com/players/r/radfopa01.shtml"">Paul Radford</a>",PRO,22,13,0,2,0,27,19,11,0,3,2,7.615,3.585,2.308,0.67,-0.62
"<a href=""https://www.baseball-reference.com/players/r/recciph01.shtml"">Phil Reccius</a>",LS2,22,129&frac13;,6,7,0,118,80,39,2,19,46,2.714,3.100,1.059,2.42,0.00
"<a href=""https://www.baseball-reference.com/players/r/robinya01.shtml"">Y. Robinson</a>",BLU,24,75,3,3,0,96,61,29,1,18,61,3.480,2.602,1.520,3.39,-0.82
"<a href=""https://www.baseball-reference.com/players/r/roweda01.shtml"">Dave Rowe</a>",SLU,29,9,1,0,0,10,3,2,0,0,2,2.000,2.827,1.111,&infin;,0.15
"<a href=""https://www.baseball-reference.com/players/r/ryanjo02.shtml"">John Ryan</a>",BLU,?,51,3,2,0,61,42,19,1,16,33,3.353,3.177,1.510,2.06,-0.59
"<a href=""https://www.baseball-reference.com/players/s/seradbi01.shtml"">Billy Serad</a>",BFN,22,308,16,20,0,373,285,146,21,111,150,4.266,4.226,1.571,1.35,-4.68
"<a href=""https://www.baseball-reference.com/players/s/shallgu01.shtml"">Gus Shallix</a>",CN2,26,199&frac23;,11,10,0,163,113,82,6,53,78,3.696,3.285,1.082,1.47,1.39
"<a href=""https://www.baseball-reference.com/players/s/shawdu01.shtml"">Dupee Shaw</a>",2,25,543&frac13;,30,33,0,446,281,139,9,109,451,2.302,2.422,1.021,4.14,1.42
"<a href=""https://www.baseball-reference.com/players/s/smith01.shtml""> Smith</a>",BLU,?,6,0,0,0,12,11,6,0,2,2,9.000,3.539,2.333,1.00,-0.37
"<a href=""https://www.baseball-reference.com/players/s/smithed01.shtml"">Edgar Smith</a>",WS7,22,22,0,2,0,27,23,12,0,5,4,4.909,3.441,1.455,0.80,-0.50
"<a href=""https://www.baseball-reference.com/players/s/smithed05.shtml"">Ed Smith</a>",BLU,20,62,3,4,0,86,61,24,2,17,13,3.484,4.044,1.661,0.76,-1.43
"<a href=""https://www.baseball-reference.com/players/s/smithge01.shtml"">G. Smith</a>",ALT,25,1,0,0,0,3,2,1,0,0,1,9.000,1.934,3.000,&infin;,-0.10
"<a href=""https://www.baseball-reference.com/players/s/smithph01.shtml"">P. Smith</a>",2,19,17,0,2,0,25,16,12,0,3,7,6.353,2.823,1.647,2.33,-0.27
"<a href=""https://www.baseball-reference.com/players/s/striccu01.shtml"">Cub Stricker</a>",PH4,25,3,0,0,0,6,2,2,0,1,1,6.000,3.502,2.333,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/s/sullifl01.shtml"">F. Sullivan</a>",PT1,?,441,16,35,0,496,328,206,15,96,189,4.204,3.370,1.342,1.97,-1.39
"<a href=""https://www.baseball-reference.com/players/s/sullipa01.shtml"">Pat Sullivan</a>",KCU,22,7,0,1,0,15,17,9,1,5,1,11.571,6.333,2.857,0.20,-0.46
"<a href=""https://www.baseball-reference.com/players/s/sullito01.shtml"">Tom Sullivan</a>",CL5,24,31,2,2,0,42,22,14,2,3,12,4.065,3.618,1.452,4.00,-0.36
"<a href=""https://www.baseball-reference.com/players/s/sulliwi01.shtml"">W. Sullivan</a>",SLU,20,6,1,0,0,10,6,3,0,0,3,4.500,2.419,1.667,&infin;,-0.23
"<a href=""https://www.baseball-reference.com/players/s/swarted01.shtml"">Ed Swartwood</a>",PT1,25,2&frac13;,0,0,0,6,5,3,0,1,0,11.571,4.128,3.000,0.00,-0.23
"<a href=""https://www.baseball-reference.com/players/s/sweenbi01.shtml"">Bill Sweeney</a>",BLU,?,538,40,21,0,522,294,155,13,74,374,2.593,2.615,1.108,5.05,7.45
"<a href=""https://www.baseball-reference.com/players/s/sweench01.shtml"">C. Sweeney</a>",2,21,492,41,15,1,360,182,93,6,42,337,1.701,2.263,.817,8.02,8.78
"<a href=""https://www.baseball-reference.com/players/s/sylvelo01.shtml"">L. Sylvester</a>",CNU,29,32&frac23;,0,1,1,32,27,13,0,6,7,3.582,3.394,1.163,1.17,-0.55
"<a href=""https://www.baseball-reference.com/players/t/taylobi01.shtml"">Billy Taylor</a>",2,?,523,43,16,4,454,215,122,5,84,284,2.099,2.713,1.029,3.38,3.50
"<a href=""https://www.baseball-reference.com/players/t/tennefr01.shtml"">Fred Tenney</a>",3,24,51,3,3,0,47,37,16,0,12,36,2.824,2.571,1.157,3.00,-0.25
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",BR3,19,476,19,35,0,486,308,188,10,72,230,3.555,2.981,1.172,3.19,0.00
"<a href=""https://www.baseball-reference.com/players/t/trumbed01.shtml"">Ed Trumbull</a>",WS7,23,84,1,9,0,108,90,44,4,31,43,4.714,3.901,1.655,1.39,-2.00
"<a href=""https://www.baseball-reference.com/players/v/veachpe01.shtml"">P. Veach</a>",KCU,22,104,3,9,0,95,57,28,1,10,62,2.423,2.487,1.010,6.20,0.79
"<a href=""https://www.baseball-reference.com/players/v/vintobi01.shtml"">Bill Vinton</a>",PHI,19,182,10,10,0,166,131,45,6,35,105,2.225,3.123,1.104,3.00,0.00
"<a href=""https://www.baseball-reference.com/players/v/vossal01.shtml"">Alex Voss</a>",2,26,239&frac13;,5,20,0,280,181,99,4,39,129,3.723,2.914,1.333,3.31,-0.95
"<a href=""https://www.baseball-reference.com/players/w/wardjo01.shtml"">John Ward</a>",NY1,24,60&frac23;,3,3,0,72,43,23,2,18,23,3.412,3.820,1.484,1.28,0.05
"<a href=""https://www.baseball-reference.com/players/w/weavesa01.shtml"">Sam Weaver</a>",PHU,28,136,5,10,0,206,146,87,3,11,40,5.757,3.216,1.596,3.64,-3.64
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",NY1,24,557&frac13;,39,21,0,528,275,155,12,146,345,2.503,3.094,1.209,2.36,12.05
"<a href=""https://www.baseball-reference.com/players/w/werdepe01.shtml"">Perry Werden</a>",SLU,22,141&frac13;,12,1,0,113,61,31,1,22,51,1.974,3.097,.955,2.32,0.95
"<a href=""https://www.baseball-reference.com/players/w/wheelha01.shtml"">H. Wheeler</a>",KCU,26,8,0,1,0,7,6,1,0,0,6,1.125,1.779,.875,&infin;,-0.09
"<a href=""https://www.baseball-reference.com/players/w/whitemi01.shtml"">M. Whitehead</a>",SLU,?,8,0,1,0,14,9,8,0,2,2,9.000,3.484,2.000,1.00,-0.32
"<a href=""https://www.baseball-reference.com/players/w/whitewi01.shtml"">Will White</a>",CN2,29,456,34,18,0,479,224,168,16,74,118,3.316,3.469,1.213,1.59,6.44
"<a href=""https://www.baseball-reference.com/players/w/whitnji01.shtml"">Jim Whitney</a>",BSN,26,336,23,14,0,272,140,78,12,27,270,2.089,2.353,.890,10.00,7.40
"<a href=""https://www.baseball-reference.com/players/w/wiedmst01.shtml"">S. Weidman</a>",DTN,23,212&frac23;,4,21,0,257,179,88,9,57,96,3.724,3.692,1.476,1.68,-1.61
"<a href=""https://www.baseball-reference.com/players/w/willine01.shtml"">N. Williamson</a>",CHN,26,2,0,0,0,8,8,4,0,2,0,18.000,4.879,5.000,0.00,-0.47
"<a href=""https://www.baseball-reference.com/players/w/wisebi01.shtml"">Bill Wise</a>",WSU,23,364&frac13;,23,18,0,383,219,123,5,60,268,3.038,2.501,1.216,4.47,2.38
"<a href=""https://www.baseball-reference.com/players/w/wymanfr01.shtml"">Willis Wyman</a>",KCU,24,21,0,1,0,37,29,16,0,3,9,6.857,2.904,1.905,3.00,-0.97
