Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/p/phillre01.shtml"">Red Phillips</a>",DET,25,23&frac13;,2,0,1,31,17,16,1,16,3,6.171,5.420,2.014,0.19,-0.29
"<a href=""https://www.baseball-reference.com/players/p/pickrcl01.shtml"">C. Pickrel</a>",BSN,23,16,0,0,0,24,9,9,0,7,9,5.062,3.283,1.938,1.29,0.04
"<a href=""https://www.baseball-reference.com/players/p/pipgrge01.shtml"">G. Pipgras</a>",BOS,34,3&frac13;,0,0,0,4,3,3,1,3,0,8.100,10.642,2.100,0.00,-0.06
"<a href=""https://www.baseball-reference.com/players/p/pomorjo01.shtml"">J. Pomorski</a>",CHA,28,1&frac23;,0,0,0,1,2,1,0,2,0,5.400,6.637,1.800,0.00,-0.02
"<a href=""https://www.baseball-reference.com/players/p/primra01.shtml"">Ray Prim</a>",WS1,27,14&frac23;,0,2,0,19,11,11,1,8,3,6.750,5.272,1.841,0.38,-0.05
"<a href=""https://www.baseball-reference.com/players/r/rhemfl01.shtml"">Flint Rhem</a>",2,33,168&frac13;,9,8,1,190,83,69,5,45,62,3.689,3.568,1.396,1.38,-0.30
"<a href=""https://www.baseball-reference.com/players/r/rhodego01.shtml"">G. Rhodes</a>",BOS,26,219,12,12,2,247,133,111,10,98,79,4.562,4.264,1.575,0.81,2.53
"<a href=""https://www.baseball-reference.com/players/r/richmbe01.shtml"">B. Richmond</a>",CIN,26,19&frac13;,1,2,0,23,11,8,0,10,9,3.724,3.718,1.707,0.90,0.09
"<a href=""https://www.baseball-reference.com/players/r/rootch01.shtml"">Charlie Root</a>",CHN,35,117&frac23;,4,7,0,141,62,56,8,53,46,4.283,4.429,1.649,0.87,0.63
"<a href=""https://www.baseball-reference.com/players/r/rowesc01.shtml"">S. Rowe</a>",DET,24,266,24,8,1,259,110,102,12,81,149,3.451,3.495,1.278,1.84,0.00
"<a href=""https://www.baseball-reference.com/players/r/ruffire01.shtml"">Red Ruffing</a>",NYA,29,256&frac13;,19,11,0,232,134,112,18,104,149,3.932,4.094,1.311,1.43,1.93
"<a href=""https://www.baseball-reference.com/players/r/russeja01.shtml"">Jack Russell</a>",WS1,28,157&frac23;,5,10,7,179,86,73,6,56,38,4.167,4.168,1.490,0.68,0.00
"<a href=""https://www.baseball-reference.com/players/s/salveja01.shtml"">J. Salveson</a>",NY1,20,38&frac13;,3,1,0,43,16,15,2,13,18,3.522,3.865,1.461,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/s/schumha02.shtml"">H. Schumacher</a>",NY1,23,297,23,10,0,299,131,105,16,89,112,3.182,3.966,1.306,1.26,2.66
"<a href=""https://www.baseball-reference.com/players/s/shautjo01.shtml"">Joe Shaute</a>",CIN,34,17&frac13;,0,2,1,19,9,8,1,3,2,4.154,4.164,1.269,0.67,0.20
"<a href=""https://www.baseball-reference.com/players/s/smithal03.shtml"">Al Smith</a>",NY1,26,66&frac23;,3,5,5,70,40,32,2,21,27,4.320,3.640,1.365,1.29,-0.50
"<a href=""https://www.baseball-reference.com/players/s/smithbo02.shtml"">Bob Smith</a>",BSN,39,121&frac23;,6,9,5,133,69,63,9,36,26,4.660,4.567,1.389,0.72,-0.48
"<a href=""https://www.baseball-reference.com/players/s/smithha07.shtml"">Hal Smith</a>",PIT,32,50,3,4,0,72,44,40,3,18,15,7.200,4.065,1.800,0.83,-1.02
"<a href=""https://www.baseball-reference.com/players/s/smythha01.shtml"">Harry Smythe</a>",2,29,36&frac13;,1,3,1,54,35,27,4,16,12,6.688,5.023,1.927,0.75,-0.93
"<a href=""https://www.baseball-reference.com/players/s/sorrevi01.shtml"">Vic Sorrell</a>",DET,33,129&frac23;,6,9,2,146,76,69,13,45,46,4.789,4.707,1.473,1.02,0.46
"<a href=""https://www.baseball-reference.com/players/s/stewale01.shtml"">L. Stewart</a>",WS1,33,152,7,11,0,184,74,68,8,36,36,4.026,4.022,1.447,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/s/stinele01.shtml"">Lee Stine</a>",CHA,20,11,0,0,0,11,10,10,2,10,8,8.182,6.740,1.909,0.80,-0.13
"<a href=""https://www.baseball-reference.com/players/s/stoutal01.shtml"">Allyn Stout</a>",CIN,29,140&frac23;,6,8,1,170,85,76,10,47,51,4.863,4.209,1.543,1.09,0.62
"<a href=""https://www.baseball-reference.com/players/s/stratmo01.shtml"">M. Stratton</a>",CHA,22,3&frac13;,0,0,0,4,2,2,0,1,0,5.400,4.146,1.500,0.00,0.07
"<a href=""https://www.baseball-reference.com/players/s/strusst01.shtml"">S. Struss</a>",PIT,25,7,0,1,0,7,6,5,0,6,3,6.429,4.812,1.857,0.50,-0.14
"<a href=""https://www.baseball-reference.com/players/s/swiftbi01.shtml"">Bill Swift</a>",PIT,26,212&frac23;,11,13,0,244,107,94,15,46,81,3.978,3.802,1.364,1.76,2.66
"<a href=""https://www.baseball-reference.com/players/t/tamulvi01.shtml"">Vito Tamulis</a>",NYA,22,9,1,0,0,7,0,0,0,1,5,.000,2.296,.889,5.00,0.00
"<a href=""https://www.baseball-reference.com/players/t/thomato02.shtml"">Tommy Thomas</a>",WS1,34,133&frac13;,8,9,1,154,87,81,9,58,42,5.468,4.618,1.590,0.72,0.00
"<a href=""https://www.baseball-reference.com/players/t/tietjle01.shtml"">Les Tietje</a>",CHA,23,176,5,14,0,174,106,94,20,96,81,4.807,5.354,1.534,0.84,2.26
"<a href=""https://www.baseball-reference.com/players/t/tinnibu01.shtml"">Bud Tinning</a>",CHN,28,129&frac13;,4,6,3,134,59,48,9,46,44,3.340,4.414,1.392,0.96,1.35
"<a href=""https://www.baseball-reference.com/players/u/uhlege01.shtml"">George Uhle</a>",NYA,35,16&frac13;,2,4,0,30,19,18,3,7,10,9.918,5.233,2.265,1.43,-1.21
"<a href=""https://www.baseball-reference.com/players/v/vanatru01.shtml"">R. Van Atta</a>",NYA,28,88,3,5,0,107,69,62,3,46,39,6.341,4.162,1.739,0.85,-1.23
"<a href=""https://www.baseball-reference.com/players/v/vanceda01.shtml"">Dazzy Vance</a>",2,43,77,1,3,1,90,47,39,5,25,42,4.558,3.716,1.494,1.68,0.31
"<a href=""https://www.baseball-reference.com/players/v/vaughro01.shtml"">Roy Vaughn</a>",PHA,22,4&frac13;,0,0,0,3,2,1,1,3,1,2.077,8.133,1.385,0.33,0.08
"<a href=""https://www.baseball-reference.com/players/w/walberu01.shtml"">Rube Walberg</a>",BOS,37,104&frac23;,6,7,1,118,62,47,5,41,38,4.041,4.148,1.519,0.93,1.60
"<a href=""https://www.baseball-reference.com/players/w/walkebi01.shtml"">Bill Walker</a>",SLN,30,153,12,4,0,160,59,53,11,66,76,3.118,4.333,1.477,1.15,3.48
"<a href=""https://www.baseball-reference.com/players/w/walkuji02.shtml"">Jim Walkup</a>",SLA,24,8&frac13;,0,0,0,6,4,2,0,5,6,2.160,3.502,1.320,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/w/waltebu01.shtml"">B. Walters</a>",PHI,25,7,0,0,0,8,3,1,1,2,7,1.286,3.407,1.429,3.50,0.00
"<a href=""https://www.baseball-reference.com/players/w/warddi01.shtml"">Dick Ward</a>",CHN,25,6,0,0,0,9,6,2,0,2,1,3.000,3.742,1.833,0.50,-0.14
"<a href=""https://www.baseball-reference.com/players/w/warnelo01.shtml"">Lon Warneke</a>",CHN,25,291&frac13;,22,10,3,273,116,104,16,66,143,3.213,3.521,1.164,2.17,0.00
"<a href=""https://www.baseball-reference.com/players/w/weaveji01.shtml"">Jim Weaver</a>",2,30,178&frac23;,13,9,0,180,91,83,8,74,109,4.181,3.654,1.422,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/w/weavemo01.shtml"">Monte Weaver</a>",WS1,28,204&frac23;,11,15,0,255,127,109,16,63,51,4.793,4.534,1.554,0.81,0.70
"<a href=""https://www.baseball-reference.com/players/w/weilabo01.shtml"">Bob Weiland</a>",2,28,125&frac23;,2,10,0,134,82,66,9,57,71,4.727,4.276,1.520,1.25,0.84
"<a href=""https://www.baseball-reference.com/players/w/welchjo01.shtml"">Johnny Welch</a>",BOS,27,206&frac13;,13,15,0,223,112,103,14,76,91,4.493,4.106,1.449,1.20,3.60
"<a href=""https://www.baseball-reference.com/players/w/wellsed01.shtml"">Ed Wells</a>",SLA,34,92,1,7,1,108,60,49,7,35,27,4.793,4.649,1.554,0.77,0.88
"<a href=""https://www.baseball-reference.com/players/w/whiteea01.shtml"">E. Whitehill</a>",WS1,35,235,14,11,0,269,129,118,10,94,96,4.519,4.006,1.545,1.02,2.36
"<a href=""https://www.baseball-reference.com/players/w/wiedech01.shtml"">C. Wiedemeyer</a>",CHN,20,8&frac13;,0,0,0,16,10,9,0,4,2,9.720,3.650,2.400,0.50,-0.34
"<a href=""https://www.baseball-reference.com/players/w/wilshwh01.shtml"">W. Wilshere</a>",PHA,21,21&frac23;,0,1,0,39,30,29,0,15,19,12.046,3.272,2.492,1.27,-1.06
"<a href=""https://www.baseball-reference.com/players/w/wilsoja01.shtml"">Jack Wilson</a>",PHA,22,9,0,1,0,15,12,12,1,9,2,12.000,7.034,2.667,0.22,0.00
"<a href=""https://www.baseball-reference.com/players/w/winegra01.shtml"">R. Winegarner</a>",CLE,24,78&frac13;,5,4,0,91,55,48,1,39,32,5.515,3.858,1.660,0.82,-0.13
"<a href=""https://www.baseball-reference.com/players/w/winfoji01.shtml"">Jim Winford</a>",SLN,24,12&frac23;,0,2,0,17,13,11,0,6,3,7.816,3.575,1.816,0.50,-0.41
"<a href=""https://www.baseball-reference.com/players/w/wistewh01.shtml"">W. Wistert</a>",CIN,22,8,0,1,0,5,1,1,1,5,1,1.125,7.018,1.250,0.20,0.40
"<a href=""https://www.baseball-reference.com/players/w/wyattwh01.shtml"">Whit Wyatt</a>",CHA,26,67&frac23;,4,11,2,83,59,54,10,37,36,7.182,5.533,1.773,0.97,-0.98
"<a href=""https://www.baseball-reference.com/players/z/zachato01.shtml"">Tom Zachary</a>",2,38,125&frac23;,6,8,2,149,62,59,6,29,32,4.225,3.879,1.416,1.10,0.50
