Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/p/planked01.shtml"">Eddie Plank</a>",PHA,34,250&frac13;,16,10,2,218,89,56,3,55,123,2.013,2.061,1.091,2.24,2.44
"<a href=""https://www.baseball-reference.com/players/p/powelbi01.shtml"">Bill Powell</a>",PIT,25,75,4,6,0,65,32,20,0,34,23,2.400,2.880,1.320,0.68,1.05
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLA,35,129&frac13;,7,11,0,121,45,33,0,28,52,2.296,2.149,1.152,1.86,2.81
"<a href=""https://www.baseball-reference.com/players/q/quinnja01.shtml"">Jack Quinn</a>",NYA,26,235&frac23;,18,12,0,214,88,62,2,58,82,2.368,2.398,1.154,1.41,3.35
"<a href=""https://www.baseball-reference.com/players/r/raleijo01.shtml"">John Raleigh</a>",SLN,23,5,0,0,0,8,5,5,0,0,2,9.000,1.658,1.600,&infin;,-0.27
"<a href=""https://www.baseball-reference.com/players/r/rayfa01.shtml"">Farmer Ray</a>",SLA,23,140&frac23;,4,10,0,146,77,56,3,49,35,3.583,3.008,1.386,0.71,-0.12
"<a href=""https://www.baseball-reference.com/players/r/raymobu01.shtml"">Bugs Raymond</a>",NY1,28,99&frac13;,4,11,0,106,63,42,2,40,55,3.805,2.437,1.470,1.38,-1.02
"<a href=""https://www.baseball-reference.com/players/r/reisldo01.shtml"">Doc Reisling</a>",WS1,35,191,10,10,1,185,77,54,3,44,57,2.545,2.543,1.199,1.30,1.16
"<a href=""https://www.baseball-reference.com/players/r/reulbed01.shtml"">Ed Reulbach</a>",CHN,27,173&frac13;,12,8,0,161,76,60,1,49,55,3.115,2.453,1.212,1.12,0.00
"<a href=""https://www.baseball-reference.com/players/r/richile01.shtml"">Lew Richie</a>",2,26,146&frac13;,11,7,4,137,56,44,1,60,60,2.706,2.772,1.346,1.00,1.20
"<a href=""https://www.baseball-reference.com/players/r/riegeel01.shtml"">Elmer Rieger</a>",SLN,21,21&frac13;,0,2,0,26,16,13,1,7,9,5.484,2.920,1.547,1.29,-0.44
"<a href=""https://www.baseball-reference.com/players/r/rowanja01.shtml"">Jack Rowan</a>",CIN,24,261,14,13,1,242,122,85,4,105,108,2.931,2.798,1.330,1.03,0.00
"<a href=""https://www.baseball-reference.com/players/r/ruckena01.shtml"">Nap Rucker</a>",BRO,25,320&frac13;,17,18,0,293,112,92,5,84,147,2.585,2.310,1.177,1.75,6.82
"<a href=""https://www.baseball-reference.com/players/r/rudoldi01.shtml"">Dick Rudolph</a>",NY1,22,12,0,1,2,21,11,10,0,2,9,7.500,1.601,1.917,4.50,-0.41
"<a href=""https://www.baseball-reference.com/players/r/russele01.shtml"">L. Russell</a>",PHA,19,9,1,0,0,8,0,0,0,2,5,.000,1.858,1.111,2.50,0.46
"<a href=""https://www.baseball-reference.com/players/s/sallesl01.shtml"">Slim Sallee</a>",SLN,25,115,7,8,2,112,44,38,4,24,46,2.974,2.560,1.183,1.92,0.00
"<a href=""https://www.baseball-reference.com/players/s/scanldo01.shtml"">Doc Scanlan</a>",BRO,29,217&frac13;,9,11,2,175,76,63,1,116,103,2.609,3.000,1.339,0.89,4.91
"<a href=""https://www.baseball-reference.com/players/s/schetlo01.shtml"">L. Schettler</a>",PHI,24,107,2,6,1,96,53,38,2,51,62,3.196,2.777,1.374,1.22,0.20
"<a href=""https://www.baseball-reference.com/players/s/schnefr01.shtml"">F. Schneiberg</a>",BRO,30,1,0,0,0,5,8,7,0,4,0,63.000,7.924,9.000,0.00,-0.40
"<a href=""https://www.baseball-reference.com/players/s/scottji01.shtml"">Jim Scott</a>",CHA,22,229&frac23;,8,18,1,182,99,62,5,86,135,2.430,2.505,1.167,1.57,0.65
"<a href=""https://www.baseball-reference.com/players/s/skeelda01.shtml"">Dave Skeels</a>",DET,18,6,0,0,0,9,8,8,0,4,2,12.000,3.001,2.167,0.50,-0.32
"<a href=""https://www.baseball-reference.com/players/s/slaglwa01.shtml"">Walt Slagle</a>",CIN,31,1,0,0,0,0,1,1,0,3,0,9.000,9.792,3.000,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/s/slaugba01.shtml"">B. Slaughter</a>",PHI,25,18,0,1,1,21,12,11,0,11,7,5.500,3.370,1.778,0.64,-0.36
"<a href=""https://www.baseball-reference.com/players/s/smithch02.shtml"">C. Smith</a>",BOS,30,156&frac13;,11,6,1,141,57,40,4,35,53,2.303,2.613,1.126,1.51,1.97
"<a href=""https://www.baseball-reference.com/players/s/smithfr03.shtml"">Frank Smith</a>",2,30,156&frac23;,5,11,0,113,62,44,1,51,58,2.528,2.598,1.047,1.14,1.64
"<a href=""https://www.baseball-reference.com/players/s/spadebo01.shtml"">Bob Spade</a>",2,33,52,2,5,0,69,43,30,2,26,9,5.192,3.822,1.827,0.35,-1.45
"<a href=""https://www.baseball-reference.com/players/s/sparktu01.shtml"">Tully Sparks</a>",PHI,35,15,0,2,0,22,12,10,2,2,4,6.000,3.326,1.600,2.00,-0.33
"<a href=""https://www.baseball-reference.com/players/s/stacked01.shtml"">Eddie Stack</a>",PHI,22,117,6,7,0,115,61,52,7,34,48,4.000,3.049,1.274,1.41,0.12
"<a href=""https://www.baseball-reference.com/players/s/steelbi01.shtml"">Bill Steele</a>",SLN,23,71&frac23;,4,4,1,71,35,26,1,24,25,3.265,2.554,1.326,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/s/steelel01.shtml"">Elmer Steele</a>",PIT,26,24,0,3,0,19,9,6,0,3,7,2.250,2.109,.917,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/s/stremph01.shtml"">P. Stremmel</a>",SLA,30,29,0,2,0,31,19,12,0,16,7,3.724,3.479,1.621,0.44,-0.35
"<a href=""https://www.baseball-reference.com/players/s/strousa01.shtml"">S. Stroud</a>",DET,25,130&frac13;,5,9,1,123,54,47,9,41,63,3.246,3.039,1.258,1.54,1.35
"<a href=""https://www.baseball-reference.com/players/s/suggsge01.shtml"">George Suggs</a>",CIN,27,266,20,12,3,248,96,71,6,48,91,2.402,2.315,1.113,1.90,4.58
"<a href=""https://www.baseball-reference.com/players/s/summeed01.shtml"">Ed Summers</a>",DET,25,220&frac13;,13,12,0,211,83,62,8,60,82,2.533,2.788,1.230,1.37,3.03
"<a href=""https://www.baseball-reference.com/players/t/tylerle01.shtml"">Lefty Tyler</a>",BSN,20,11&frac13;,0,0,0,11,3,3,1,6,6,2.382,4.075,1.500,1.00,0.44
"<a href=""https://www.baseball-reference.com/players/v/vaughhi01.shtml"">Hippo Vaughn</a>",NYA,22,221&frac23;,13,11,1,190,76,45,1,58,107,1.827,2.064,1.119,1.84,5.25
"<a href=""https://www.baseball-reference.com/players/w/wadderu01.shtml"">Rube Waddell</a>",SLA,33,33,3,1,1,31,19,13,1,11,16,3.545,2.636,1.273,1.45,-0.22
"<a href=""https://www.baseball-reference.com/players/w/walkedi01.shtml"">Dixie Walker</a>",WS1,22,199&frac13;,11,11,0,177,83,73,2,68,84,3.296,2.513,1.229,1.24,1.26
"<a href=""https://www.baseball-reference.com/players/w/walkemy01.shtml"">M. Walker</a>",CIN,26,3,0,0,0,4,2,1,0,4,1,3.000,5.372,2.667,0.25,-0.04
"<a href=""https://www.baseball-reference.com/players/w/walshed01.shtml"">Ed Walsh</a>",CHA,29,369&frac23;,18,20,5,242,87,52,5,61,258,1.266,1.549,.820,4.23,11.13
"<a href=""https://www.baseball-reference.com/players/w/warhoja01.shtml"">Jack Warhop</a>",NYA,25,243,14,14,2,219,108,81,1,79,75,3.000,2.511,1.226,0.95,1.64
"<a href=""https://www.baseball-reference.com/players/w/weaveor01.shtml"">Orlie Weaver</a>",CHN,24,32,1,1,0,34,17,13,2,15,22,3.656,3.015,1.531,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/w/webble01.shtml"">Lefty Webb</a>",PIT,25,27,2,1,0,29,17,17,0,9,6,5.667,2.626,1.407,0.67,-0.22
"<a href=""https://www.baseball-reference.com/players/w/whitedo01.shtml"">Doc White</a>",CHA,31,236&frac23;,15,13,1,219,84,70,2,50,111,2.662,1.992,1.137,2.22,2.69
"<a href=""https://www.baseball-reference.com/players/w/whiteki01.shtml"">Kirby White</a>",2,26,179&frac13;,11,11,2,157,80,63,4,87,48,3.162,3.450,1.361,0.55,1.51
"<a href=""https://www.baseball-reference.com/players/w/wilheka01.shtml"">K. Wilhelm</a>",BRO,33,68&frac13;,3,7,0,88,45,36,3,18,17,4.741,3.066,1.551,0.94,-0.93
"<a href=""https://www.baseball-reference.com/players/w/willeed01.shtml"">Ed Willett</a>",DET,26,224&frac13;,16,11,0,175,85,59,2,74,65,2.367,2.626,1.110,0.88,3.30
"<a href=""https://www.baseball-reference.com/players/w/willivi01.shtml"">Vic Willis</a>",SLN,34,212,9,12,3,224,113,79,6,61,67,3.354,2.884,1.344,1.10,0.14
"<a href=""https://www.baseball-reference.com/players/w/wiltsho01.shtml"">Hooks Wiltse</a>",NY1,30,235&frac13;,14,12,2,232,96,71,4,52,88,2.715,2.429,1.207,1.69,3.00
"<a href=""https://www.baseball-reference.com/players/w/woodjo02.shtml"">S. Wood</a>",BOS,20,196&frac23;,12,13,0,155,81,37,3,56,145,1.693,1.750,1.073,2.59,1.94
"<a href=""https://www.baseball-reference.com/players/w/worksra01.shtml"">Ralph Works</a>",DET,22,85&frac23;,3,6,1,73,47,34,1,39,36,3.572,2.861,1.307,0.92,0.00
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",CLE,43,163&frac13;,7,10,0,149,62,46,0,27,58,2.535,2.032,1.078,2.15,0.00
"<a href=""https://www.baseball-reference.com/players/y/youngir01.shtml"">Irv Young</a>",CHA,32,135&frac23;,4,8,0,122,52,41,0,39,64,2.720,2.175,1.187,1.64,1.48
"<a href=""https://www.baseball-reference.com/players/z/zmiched01.shtml"">Ed Zmich</a>",SLN,25,36,0,5,0,38,27,25,0,29,19,6.250,3.474,1.861,0.66,-0.62
