Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/m/milleox01.shtml"">Ox Miller</a>",CHN,32,16,1,2,0,31,18,18,2,5,7,10.125,3.854,2.250,1.40,-.66
"<a href=""https://www.baseball-reference.com/players/m/mouldgl01.shtml"">Glen Moulder</a>",SLA,29,73,4,2,2,78,37,31,4,43,23,3.822,4.332,1.658,.53,.68
"<a href=""https://www.baseball-reference.com/players/m/mulcahu01.shtml"">Hugh Mulcahy</a>",PIT,33,6&‌#8532;,0,0,0,8,7,3,1,7,2,4.050,7.490,2.250,.29,-.22
"<a href=""https://www.baseball-reference.com/players/m/mullidi01.shtml"">Dick Mulligan</a>",BSN,29,2,0,0,0,4,2,2,0,1,1,9.000,2.877,2.500,1.00,-.07
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",SLA,31,176&‌#8531;,8,14,0,210,108,96,14,51,74,4.900,3.476,1.480,1.45,.00
"<a href=""https://www.baseball-reference.com/players/m/mungere01.shtml"">Red Munger</a>",SLN,28,224&‌#8531;,16,5,3,218,94,84,12,76,123,3.370,3.083,1.311,1.62,.00
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">Johnny Murphy</a>",BOS,38,54&‌#8532;,0,0,3,41,17,17,1,28,9,2.799,4.013,1.262,.32,1.66
"<a href=""https://www.baseball-reference.com/players/n/nagyst01.shtml"">Steve Nagy</a>",PIT,28,14,1,3,0,18,10,9,1,9,4,5.786,4.620,1.929,.44,-.06
"<a href=""https://www.baseball-reference.com/players/n/newhoha01.shtml"">Hal Newhouser</a>",DET,26,285,17,17,2,268,105,91,9,110,176,2.874,2.800,1.326,1.60,5.82
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",2,39,199&‌#8531;,11,11,0,208,82,74,10,67,82,3.341,3.271,1.380,1.22,.00
"<a href=""https://www.baseball-reference.com/players/o/osterfr01.shtml"">Fritz Ostermueller</a>",PIT,39,183,12,10,0,181,94,78,18,68,66,3.836,4.145,1.361,.97,3.19
"<a href=""https://www.baseball-reference.com/players/o/overmst01.shtml"">Stubby Overmire</a>",DET,28,140&‌#8532;,11,5,0,142,62,59,9,44,33,3.775,3.768,1.322,.75,.00
"<a href=""https://www.baseball-reference.com/players/p/pagejo01.shtml"">Joe Page</a>",NYA,29,141&‌#8531;,14,8,17,105,41,39,5,72,116,2.483,2.830,1.252,1.61,3.66
"<a href=""https://www.baseball-reference.com/players/p/palicer01.shtml"">Erv Palica</a>",BRO,19,3,0,1,0,2,1,1,0,2,1,3.000,2.815,1.333,.50,.18
"<a href=""https://www.baseball-reference.com/players/p/papisfr01.shtml"">Frank Papish</a>",CHA,29,199,12,12,3,185,82,72,6,98,79,3.256,3.532,1.422,.81,2.47
"<a href=""https://www.baseball-reference.com/players/p/parneme01.shtml"">Mel Parnell</a>",BOS,25,50&‌#8532;,2,3,0,60,41,36,1,27,23,6.395,3.338,1.717,.85,-1.25
"<a href=""https://www.baseball-reference.com/players/p/passecl01.shtml"">Claude Passeau</a>",CHN,38,63&‌#8531;,2,6,2,97,54,44,7,24,26,6.253,3.986,1.911,1.08,-1.41
"<a href=""https://www.baseball-reference.com/players/p/perkoha01.shtml"">Harry Perkowski</a>",CIN,24,7&‌#8531;,0,0,0,12,3,3,1,3,2,3.682,4.734,2.045,.67,.17
"<a href=""https://www.baseball-reference.com/players/p/peterke01.shtml"">Kent Peterson</a>",CIN,21,152&‌#8531;,6,13,2,156,74,72,8,62,78,4.254,3.299,1.431,1.26,2.54
"<a href=""https://www.baseball-reference.com/players/p/piconma01.shtml"">Mario Picone</a>",NY1,20,7,0,0,0,10,6,6,1,2,1,7.714,4.857,1.714,.50,.00
"<a href=""https://www.baseball-reference.com/players/p/pierema01.shtml"">Marino Pieretti</a>",WS1,26,83&‌#8531;,2,4,0,97,50,39,3,47,32,4.212,3.725,1.728,.68,.00
"<a href=""https://www.baseball-reference.com/players/p/poatra01.shtml"">Ray Poat</a>",NY1,29,60,4,3,0,53,18,17,8,13,25,2.550,4.116,1.100,1.92,2.06
"<a href=""https://www.baseball-reference.com/players/p/polivke01.shtml"">Ken Polivka</a>",CIN,26,3,0,0,0,3,1,1,0,3,1,3.000,4.732,2.000,.33,.06
"<a href=""https://www.baseball-reference.com/players/p/polleho01.shtml"">Howie Pollet</a>",SLN,26,176&‌#8531;,9,11,2,195,96,85,11,87,73,4.338,3.884,1.599,.84,.00
"<a href=""https://www.baseball-reference.com/players/p/posselo01.shtml"">Lou Possehl</a>",PHI,21,4&‌#8531;,0,0,0,5,2,2,0,0,1,4.154,1.212,1.154,&infin;,.06
"<a href=""https://www.baseball-reference.com/players/p/pottene01.shtml"">Nels Potter</a>",SLA,35,122&‌#8532;,4,10,2,130,61,55,13,44,65,4.035,3.820,1.418,1.48,.00
"<a href=""https://www.baseball-reference.com/players/q/queenme01.shtml"">Mel Queen</a>",2,29,80&‌#8532;,3,7,0,79,46,40,10,55,36,4.463,5.161,1.661,.65,.85
"<a href=""https://www.baseball-reference.com/players/r/raffeke01.shtml"">Ken Raffensberger</a>",2,29,147&‌#8532;,8,11,1,182,84,74,15,37,54,4.510,3.749,1.483,1.46,-.71
"<a href=""https://www.baseball-reference.com/players/r/ramsdwi01.shtml"">Willie Ramsdell</a>",BRO,31,2&‌#8532;,1,1,0,4,6,2,0,3,3,6.750,2.496,2.625,1.00,-.46
"<a href=""https://www.baseball-reference.com/players/r/raschvi01.shtml"">Vic Raschi</a>",NYA,28,104&‌#8532;,7,2,0,89,47,45,11,38,51,3.869,3.983,1.213,1.34,.00
"<a href=""https://www.baseball-reference.com/players/r/reynoal01.shtml"">Allie Reynolds</a>",NYA,30,241&‌#8532;,19,8,2,207,94,86,23,123,129,3.203,4.170,1.366,1.05,2.61
"<a href=""https://www.baseball-reference.com/players/r/riddlel01.shtml"">Elmer Riddle</a>",CIN,32,30&‌#8531;,1,0,0,42,30,28,5,31,8,8.308,6.887,2.407,.26,-.60
"<a href=""https://www.baseball-reference.com/players/r/rignejo01.shtml"">Johnny Rigney</a>",CHA,32,50&‌#8532;,2,3,0,42,15,11,3,15,19,1.954,3.444,1.125,1.27,1.21
"<a href=""https://www.baseball-reference.com/players/r/roepr01.shtml"">Preacher Roe</a>",PIT,31,144,4,15,2,156,93,84,19,63,59,5.250,4.685,1.521,.94,.25
"<a href=""https://www.baseball-reference.com/players/r/rowesc01.shtml"">Schoolboy Rowe</a>",PHI,37,195&‌#8532;,14,10,1,232,106,94,22,45,74,4.324,3.787,1.416,1.64,1.77
"<a href=""https://www.baseball-reference.com/players/r/ruffire01.shtml"">Red Ruffing</a>",CHA,42,53,3,5,0,63,39,36,7,16,11,6.113,4.632,1.491,.69,-.88
"<a href=""https://www.baseball-reference.com/players/s/sainjo01.shtml"">Johnny Sain</a>",BSN,29,266,21,12,1,265,117,104,19,79,132,3.519,3.260,1.293,1.67,.00
"<a href=""https://www.baseball-reference.com/players/s/sanfofr01.shtml"">Fred Sanford</a>",SLA,27,186&‌#8532;,7,16,4,186,89,77,17,76,62,3.713,4.248,1.404,.82,2.32
"<a href=""https://www.baseball-reference.com/players/s/savagbo01.shtml"">Bob Savage</a>",PHA,25,146,8,10,2,135,71,61,8,55,56,3.760,3.582,1.301,1.02,.34
"<a href=""https://www.baseball-reference.com/players/s/scarbra01.shtml"">Ray Scarborough</a>",WS1,29,161,6,13,0,165,74,61,5,67,63,3.410,3.336,1.441,.94,.00
"<a href=""https://www.baseball-reference.com/players/s/schanch01.shtml"">Charley Schanz</a>",PHI,28,101&‌#8532;,2,4,2,107,59,47,7,47,42,4.161,3.942,1.515,.89,.51
"<a href=""https://www.baseball-reference.com/players/s/scheica01.shtml"">Carl Scheib</a>",PHA,20,116,4,6,0,121,68,65,11,55,26,5.043,4.705,1.517,.47,-.51
"<a href=""https://www.baseball-reference.com/players/s/schmifr01.shtml"">Freddy Schmidt</a>",3,31,83&‌#8532;,5,8,0,85,49,44,5,49,26,4.733,4.391,1.602,.53,.04
"<a href=""https://www.baseball-reference.com/players/s/schmijo01.shtml"">Johnny Schmitz</a>",CHN,26,207,13,18,4,209,91,74,8,80,97,3.217,3.175,1.396,1.21,.00
"<a href=""https://www.baseball-reference.com/players/s/schulmi01.shtml"">Mike Schultz</a>",CIN,26,2,0,0,0,4,2,1,0,2,0,4.500,5.118,3.000,.00,-.05
"<a href=""https://www.baseball-reference.com/players/s/sewelri01.shtml"">Rip Sewell</a>",PIT,40,121,6,4,0,121,58,48,11,36,36,3.570,3.933,1.298,1.00,1.67
"<a href=""https://www.baseball-reference.com/players/s/sheasp01.shtml"">Spec Shea</a>",NYA,26,178&‌#8532;,14,5,1,127,63,61,10,89,89,3.073,3.732,1.209,1.00,2.75
"<a href=""https://www.baseball-reference.com/players/s/shouncl01.shtml"">Clyde Shoun</a>",2,35,88,5,3,1,89,49,44,8,26,30,4.500,3.859,1.307,1.15,.08
"<a href=""https://www.baseball-reference.com/players/s/simmocu01.shtml"">Curt Simmons</a>",PHI,18,9,1,0,0,5,1,1,0,6,9,1.000,2.496,1.222,1.50,.00
"<a href=""https://www.baseball-reference.com/players/s/singlel01.shtml"">Elmer Singleton</a>",PIT,29,67,2,2,1,70,49,47,9,39,24,6.313,5.152,1.627,.62,-.18
"<a href=""https://www.baseball-reference.com/players/s/smithed04.shtml"">Eddie Smith</a>",2,33,50&‌#8531;,2,6,0,58,50,41,4,42,27,7.331,4.770,1.987,.64,-1.48
"<a href=""https://www.baseball-reference.com/players/s/spahnwa01.shtml"">Warren Spahn</a>",BSN,26,289&‌#8532;,21,10,3,245,87,75,15,84,123,2.330,3.196,1.136,1.46,9.43
"<a href=""https://www.baseball-reference.com/players/s/spragho01.shtml"">Homer Spragins</a>",PHI,26,5&‌#8531;,0,0,0,3,4,4,0,3,3,6.750,3.088,1.125,1.00,-.02
"<a href=""https://www.baseball-reference.com/players/s/stalege01.shtml"">Gerry Staley</a>",SLN,26,29&‌#8531;,1,0,0,33,11,9,2,8,14,2.761,3.122,1.398,1.75,.00
"<a href=""https://www.baseball-reference.com/players/s/starrdi01.shtml"">Dick Starr</a>",NYA,26,12&‌#8531;,1,0,0,12,4,2,1,8,1,1.459,5.345,1.622,.12,.13
"<a href=""https://www.baseball-reference.com/players/s/stephbr01.shtml"">Bryan Stephens</a>",CLE,26,92,5,10,1,79,46,41,6,39,34,4.011,3.834,1.283,.87,-.47
"<a href=""https://www.baseball-reference.com/players/s/stobbch01.shtml"">Chuck Stobbs</a>",BOS,17,9,0,1,0,10,6,6,0,10,5,6.000,4.648,2.222,.50,.00
"<a href=""https://www.baseball-reference.com/players/s/strinni01.shtml"">Nick Strincevich</a>",PIT,32,89,1,6,0,111,59,52,9,37,22,5.258,4.463,1.663,.59,.00
"<a href=""https://www.baseball-reference.com/players/s/swartbu01.shtml"">Bud Swartz</a>",SLA,18,5&‌#8531;,0,0,0,9,6,4,1,7,1,6.750,7.672,3.000,.14,-.18
"<a href=""https://www.baseball-reference.com/players/t/tayloha03.shtml"">Harry Taylor</a>",BRO,28,162,10,5,1,130,63,56,10,83,58,3.111,4.141,1.315,.70,3.55
"<a href=""https://www.baseball-reference.com/players/t/thompju01.shtml"">Gene Thompson</a>",NY1,30,35&‌#8532;,4,2,0,36,20,17,3,27,13,4.290,5.107,1.766,.48,.22
"<a href=""https://www.baseball-reference.com/players/t/toeneha01.shtml"">Hal Toenes</a>",WS1,29,6&‌#8532;,0,1,0,11,5,5,0,2,5,6.750,1.998,1.950,2.50,-.07
"<a href=""https://www.baseball-reference.com/players/t/tostlo01.shtml"">Lou Tost</a>",PIT,36,1,0,0,0,3,1,1,0,0,0,9.000,2.496,3.000,&infin;,-.03
"<a href=""https://www.baseball-reference.com/players/t/trinkke01.shtml"">Ken Trinkle</a>",NY1,27,93&‌#8532;,8,4,10,100,47,39,3,48,37,3.747,3.606,1.580,.77,1.00
"<a href=""https://www.baseball-reference.com/players/t/troutdi01.shtml"">Dizzy Trout</a>",DET,32,186&‌#8531;,10,11,2,186,85,72,6,65,74,3.478,3.109,1.347,1.14,.00
"<a href=""https://www.baseball-reference.com/players/t/truckvi01.shtml"">Virgil Trucks</a>",DET,30,180&‌#8532;,10,12,2,186,105,91,14,79,108,4.533,3.545,1.467,1.37,.00
"<a href=""https://www.baseball-reference.com/players/v/vancujo01.shtml"">Johnny Van Cuyk</a>",BRO,25,3&‌#8531;,0,0,0,5,2,2,0,1,2,5.400,2.244,1.800,2.00,-.01
"<a href=""https://www.baseball-reference.com/players/v/vandejo01.shtml"">Johnny Vander Meer</a>",CIN,32,186,9,14,0,186,104,91,11,87,79,4.403,3.756,1.468,.91,1.68
"<a href=""https://www.baseball-reference.com/players/v/voisebi01.shtml"">Bill Voiselle</a>",2,28,174,9,11,0,190,92,85,14,73,79,4.397,3.842,1.511,1.08,-.03
"<a href=""https://www.baseball-reference.com/players/w/waltebu01.shtml"">Bucky Walters</a>",CIN,38,122,8,8,0,137,83,78,15,49,43,5.754,4.453,1.525,.88,.08
"<a href=""https://www.baseball-reference.com/players/w/wehmehe01.shtml"">Herm Wehmeier</a>",CIN,20,1,0,0,0,0,0,0,0,0,0,.000,2.496,.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/w/wenslbu01.shtml"">Butch Wensloff</a>",NYA,31,51&‌#8532;,3,1,0,41,17,15,3,22,18,2.613,3.898,1.219,.82,.85
"<a href=""https://www.baseball-reference.com/players/w/whiteer01.shtml"">Ernie White</a>",BSN,30,4,0,0,0,1,0,0,0,1,1,.000,2.815,.500,1.00,.28
"<a href=""https://www.baseball-reference.com/players/w/whiteha01.shtml"">Hal White</a>",DET,28,84&‌#8532;,4,5,2,91,43,34,5,47,33,3.614,4.063,1.630,.70,.45
"<a href=""https://www.baseball-reference.com/players/w/widmaal01.shtml"">Al Widmar</a>",BOS,22,1&‌#8531;,0,0,0,1,2,2,1,2,1,13.500,18.004,2.250,.50,-.09
"<a href=""https://www.baseball-reference.com/players/w/wightbi01.shtml"">Bill Wight</a>",NYA,25,9,1,0,0,8,3,1,0,2,3,1.000,2.496,1.111,1.50,.00
"<a href=""https://www.baseball-reference.com/players/w/wilkste01.shtml"">Ted Wilks</a>",SLN,31,50&‌#8531;,4,0,5,57,33,28,10,11,28,5.007,4.417,1.351,2.55,.00
"<a href=""https://www.baseball-reference.com/players/w/willile04.shtml"">Les Willis</a>",CLE,39,44,0,2,1,58,26,17,3,24,10,3.477,4.450,1.864,.42,-.54
"<a href=""https://www.baseball-reference.com/players/w/wolffro01.shtml"">Roger Wolff</a>",2,36,46,1,4,0,64,40,36,5,28,12,7.043,4.839,2.000,.43,-1.03
"<a href=""https://www.baseball-reference.com/players/w/wrighed01.shtml"">Ed Wright</a>",BSN,28,64&‌#8532;,3,3,0,80,52,46,9,35,14,6.402,5.303,1.778,.40,-1.01
"<a href=""https://www.baseball-reference.com/players/w/wynnea01.shtml"">Early Wynn</a>",WS1,27,247,17,15,0,251,114,100,13,90,73,3.644,3.620,1.381,.81,3.35
"<a href=""https://www.baseball-reference.com/players/w/wyseha01.shtml"">Hank Wyse</a>",CHN,29,142,6,9,1,158,84,68,12,64,53,4.310,4.102,1.563,.83,.02
"<a href=""https://www.baseball-reference.com/players/z/zoldasa01.shtml"">Sam Zoldak</a>",SLA,28,171,9,10,1,162,76,66,7,76,36,3.474,3.983,1.392,.47,.00
"<a href=""https://www.baseball-reference.com/players/z/zuberbi01.shtml"">Bill Zuber</a>",BOS,34,50&‌#8532;,1,0,0,60,32,30,4,31,23,5.329,4.422,1.796,.74,-.20
