Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/d/desalma01.shtml"">Matt DeSalvo</a>",NYA,26,27&frac23;,1,3,0,34,20,19,2,18,10,6.181,5.043,1.880,0.56,-0.11
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">E. Dessens</a>",2,36,34,2,2,0,45,32,27,6,12,22,7.147,5.200,1.676,1.83,-0.51
"<a href=""https://www.baseball-reference.com/players/d/detwiro01.shtml"">R. Detwiler</a>",WAS,21,1,0,0,0,0,0,0,0,0,1,.000,1.366,.000,&infin;,0.00
"<a href=""https://www.baseball-reference.com/players/d/devinjo01.shtml"">Joey Devine</a>",ATL,23,8&frac13;,1,0,0,7,1,1,0,8,7,1.080,4.459,1.800,0.88,0.30
"<a href=""https://www.baseball-reference.com/players/d/dinarle01.shtml"">L. DiNardo</a>",OAK,27,131&frac13;,8,10,0,136,74,60,13,50,59,4.112,4.778,1.416,1.18,0.28
"<a href=""https://www.baseball-reference.com/players/d/dohmasc01.shtml"">S. Dohmann</a>",TBA,29,32&frac23;,3,0,0,29,13,12,3,18,26,3.306,4.587,1.439,1.44,0.80
"<a href=""https://www.baseball-reference.com/players/d/donnebr01.shtml"">B. Donnelly</a>",BOS,35,20&frac23;,2,1,0,19,8,7,0,5,15,3.048,1.963,1.161,3.00,0.55
"<a href=""https://www.baseball-reference.com/players/d/doteloc01.shtml"">O. Dotel</a>",2,33,30&frac23;,2,1,11,29,16,14,4,12,41,4.109,3.055,1.337,3.42,0.00
"<a href=""https://www.baseball-reference.com/players/d/dovede01.shtml"">Dennis Dove</a>",SLN,25,3,0,0,0,5,5,5,2,1,1,15.000,12.167,2.000,1.00,-0.15
"<a href=""https://www.baseball-reference.com/players/d/downssc01.shtml"">Scott Downs</a>",TOR,31,58,4,2,1,47,15,14,3,24,57,2.172,3.134,1.224,2.38,0.00
"<a href=""https://www.baseball-reference.com/players/d/doyneco01.shtml"">Cory Doyne</a>",BAL,25,3&frac23;,0,0,0,7,6,6,1,3,2,14.727,6.699,2.727,0.67,-0.19
"<a href=""https://www.baseball-reference.com/players/d/drisktr01.shtml"">T. Driskill</a>",HOU,35,6,0,1,0,10,6,3,1,1,4,4.500,4.389,1.833,4.00,-0.24
"<a href=""https://www.baseball-reference.com/players/d/duchsju01.shtml"">J. Duchscherer</a>",OAK,29,16&frac13;,3,3,0,18,9,9,3,8,13,4.959,5.441,1.592,1.62,-0.07
"<a href=""https://www.baseball-reference.com/players/d/duckwbr01.shtml"">B. Duckworth</a>",KCA,31,46&frac23;,3,5,1,51,30,24,3,23,21,4.629,4.584,1.586,0.91,-0.27
"<a href=""https://www.baseball-reference.com/players/d/dukeza01.shtml"">Zach Duke</a>",PIT,24,107&frac13;,3,8,0,161,74,66,14,25,41,5.534,4.732,1.733,1.64,0.00
"<a href=""https://www.baseball-reference.com/players/d/dumatph01.shtml"">P. Dumatrait</a>",CIN,25,18,0,4,0,39,30,30,6,12,9,15.000,7.547,2.833,0.75,-1.31
"<a href=""https://www.baseball-reference.com/players/d/durbich01.shtml"">Chad Durbin</a>",DET,29,127&frac23;,8,7,1,133,71,67,21,49,66,4.723,5.369,1.426,1.35,0.70
"<a href=""https://www.baseball-reference.com/players/d/durbijd01.shtml"">J. D. Durbin</a>",2,25,65&frac13;,6,5,1,78,49,44,6,37,40,6.061,4.774,1.760,1.08,-0.51
"<a href=""https://www.baseball-reference.com/players/e/eatonad01.shtml"">Adam Eaton</a>",PHI,29,161&frac23;,10,10,0,192,117,113,30,71,97,6.291,5.579,1.627,1.37,-1.60
"<a href=""https://www.baseball-reference.com/players/e/elartsc01.shtml"">S. Elarton</a>",KCA,31,37,2,4,0,53,44,43,12,21,13,10.459,8.133,2.000,0.62,-1.58
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",OAK,37,68,1,2,17,67,30,30,5,19,51,3.971,3.534,1.265,2.68,0.69
"<a href=""https://www.baseball-reference.com/players/e/ennisjo01.shtml"">John Ennis</a>",PHI,27,7&frac23;,0,0,1,12,7,7,1,3,8,8.217,3.905,1.957,2.67,-0.16
"<a href=""https://www.baseball-reference.com/players/e/escobke01.shtml"">K. Escobar</a>",LAA,31,195&frac23;,18,7,0,182,79,74,11,66,160,3.404,3.302,1.267,2.42,4.91
"<a href=""https://www.baseball-reference.com/players/e/evelada01.shtml"">Dana Eveland</a>",ARI,23,5,1,0,0,8,8,8,0,5,3,14.400,4.767,2.600,0.60,0.00
"<a href=""https://www.baseball-reference.com/players/e/eyresc01.shtml"">Scott Eyre</a>",CHN,35,52&frac13;,2,1,0,59,26,24,3,35,45,4.127,4.199,1.796,1.29,0.41
"<a href=""https://www.baseball-reference.com/players/e/eyrewi01.shtml"">Willie Eyre</a>",TEX,28,68,4,6,1,78,42,39,8,32,42,5.162,4.882,1.618,1.31,-0.13
"<a href=""https://www.baseball-reference.com/players/f/falkebr01.shtml"">B. Falkenborg</a>",SLN,29,18&frac23;,0,1,0,22,10,10,2,8,16,4.821,4.018,1.607,2.00,-0.01
"<a href=""https://www.baseball-reference.com/players/f/farnsky01.shtml"">K. Farnsworth</a>",NYA,31,60,2,1,0,60,35,32,9,27,48,4.800,4.839,1.450,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/f/feierry01.shtml"">R. Feierabend</a>",SEA,21,49&frac13;,1,6,0,73,44,44,10,23,27,8.027,5.844,1.946,1.17,-0.87
"<a href=""https://www.baseball-reference.com/players/f/feldmsc01.shtml"">S. Feldman</a>",TEX,24,39,1,2,0,44,26,25,3,32,19,5.769,5.476,1.949,0.59,0.00
"<a href=""https://www.baseball-reference.com/players/f/felicpe01.shtml"">P. Feliciano</a>",NYN,30,64,2,2,2,47,26,22,3,31,61,3.094,3.161,1.219,1.97,0.96
"<a href=""https://www.baseball-reference.com/players/f/fieldna01.shtml"">Nate Field</a>",FLO,31,1,0,0,0,3,3,3,0,1,2,27.000,2.632,4.000,2.00,-0.10
"<a href=""https://www.baseball-reference.com/players/f/florera01.shtml"">Randy Flores</a>",SLN,31,55,3,0,1,71,31,26,2,15,47,4.255,2.717,1.564,3.13,-0.16
"<a href=""https://www.baseball-reference.com/players/f/florero01.shtml"">Ron Flores</a>",OAK,27,17&frac23;,0,2,0,16,8,7,2,12,15,3.566,5.046,1.585,1.25,0.11
"<a href=""https://www.baseball-reference.com/players/f/floydga01.shtml"">Gavin Floyd</a>",CHA,24,70,1,5,0,85,45,41,17,19,49,5.271,5.525,1.486,2.58,0.62
"<a href=""https://www.baseball-reference.com/players/f/foggjo01.shtml"">Josh Fogg</a>",COL,30,165&frac23;,10,9,0,194,99,91,23,59,94,4.944,4.728,1.527,1.59,0.92
"<a href=""https://www.baseball-reference.com/players/f/fossuca01.shtml"">Casey Fossum</a>",TBA,29,76,5,8,0,109,71,65,15,27,53,7.697,5.093,1.789,1.96,-1.73
"<a href=""https://www.baseball-reference.com/players/f/francfr01.shtml"">F. Francisco</a>",TEX,27,59&frac13;,1,1,0,57,33,30,3,38,49,4.551,4.065,1.601,1.29,0.23
"<a href=""https://www.baseball-reference.com/players/f/francje01.shtml"">Jeff Francis</a>",COL,26,215&frac13;,17,9,0,234,103,101,25,63,165,4.221,3.991,1.379,2.62,3.93
"<a href=""https://www.baseball-reference.com/players/f/frankry01.shtml"">R. Franklin</a>",SLN,34,80,4,4,1,70,28,27,8,11,44,3.038,3.766,1.012,4.00,1.58
"<a href=""https://www.baseball-reference.com/players/f/frasoja01.shtml"">Jason Frasor</a>",TOR,29,57,1,5,3,47,29,29,3,23,59,4.579,2.962,1.228,2.57,0.00
"<a href=""https://www.baseball-reference.com/players/f/fuentbr01.shtml"">B. Fuentes</a>",COL,31,61&frac13;,3,5,20,46,26,21,6,23,56,3.082,3.479,1.125,2.43,1.07
"<a href=""https://www.baseball-reference.com/players/f/fultzaa01.shtml"">Aaron Fultz</a>",CLE,33,37,4,3,0,31,12,12,2,18,28,2.919,3.823,1.324,1.56,1.15
"<a href=""https://www.baseball-reference.com/players/g/gabbaka01.shtml"">K. Gabbard</a>",2,25,81&frac13;,6,1,0,68,42,42,8,41,55,4.648,4.514,1.340,1.34,1.17
"<a href=""https://www.baseball-reference.com/players/g/gagneer01.shtml"">Eric Gagne</a>",2,31,52,4,2,16,49,22,22,3,21,51,3.808,3.183,1.346,2.43,1.47
"<a href=""https://www.baseball-reference.com/players/g/galarar01.shtml"">A. Galarraga</a>",TEX,25,8&frac23;,0,0,0,8,6,6,2,7,6,6.231,7.552,1.731,0.86,-0.05
"<a href=""https://www.baseball-reference.com/players/g/gallase01.shtml"">S. Gallagher</a>",CHN,21,14&frac23;,0,0,1,19,15,14,3,12,5,8.591,7.477,2.114,0.42,0.00
"<a href=""https://www.baseball-reference.com/players/g/gallayo01.shtml"">Y. Gallardo</a>",MIL,21,110&frac13;,9,5,0,103,48,45,8,37,101,3.671,3.303,1.269,2.73,2.16
"<a href=""https://www.baseball-reference.com/players/g/garcian01.shtml"">A. Garcia</a>",PHI,26,0&frac23;,0,0,0,2,1,1,0,0,0,13.500,3.240,3.000,&infin;,-0.04
"<a href=""https://www.baseball-reference.com/players/g/garcifr03.shtml"">F. Garcia</a>",PHI,30,58,1,5,0,74,39,38,12,19,50,5.897,4.868,1.603,2.63,0.00
"<a href=""https://www.baseball-reference.com/players/g/garciha01.shtml"">H. Garcia</a>",FLO,23,12&frac13;,0,1,0,14,6,6,3,7,15,4.378,5.671,1.703,2.14,0.13
"<a href=""https://www.baseball-reference.com/players/g/garcija01.shtml"">S. Casilla</a>",OAK,26,50&frac23;,3,1,2,43,25,25,6,23,52,4.441,4.027,1.303,2.26,0.25
"<a href=""https://www.baseball-reference.com/players/g/gardnle01.shtml"">Lee Gardner</a>",FLO,32,74&frac13;,3,4,2,72,19,16,2,18,52,1.937,2.800,1.211,2.89,2.67
"<a href=""https://www.baseball-reference.com/players/g/garlajo01.shtml"">Jon Garland</a>",CHA,27,208&frac13;,10,13,0,219,114,98,19,57,98,4.234,4.264,1.325,1.72,3.93
"<a href=""https://www.baseball-reference.com/players/g/garzama01.shtml"">Matt Garza</a>",MIN,23,83,5,7,0,96,44,34,8,32,67,3.687,3.876,1.542,2.09,0.85
"<a href=""https://www.baseball-reference.com/players/g/gaudich01.shtml"">Chad Gaudin</a>",OAK,24,199&frac13;,11,13,0,205,108,98,21,100,154,4.425,4.452,1.530,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/g/gearyge01.shtml"">Geoff Geary</a>",PHI,30,67&frac13;,3,2,0,72,44,33,8,25,38,4.411,4.400,1.441,1.52,-0.85
"<a href=""https://www.baseball-reference.com/players/g/germaju01.shtml"">J. Germano</a>",SDN,24,133&frac13;,7,10,0,133,72,66,14,40,78,4.455,4.177,1.298,1.95,0.51
"<a href=""https://www.baseball-reference.com/players/g/gieseda01.shtml"">Dan Giese</a>",SFN,30,9&frac13;,0,2,0,8,5,5,4,2,7,4.821,8.603,1.071,3.50,-0.01
"<a href=""https://www.baseball-reference.com/players/g/glavito02.shtml"">Tom Glavine</a>",NYN,41,200&frac13;,13,8,0,219,102,99,23,64,89,4.448,4.785,1.413,1.39,1.98
"<a href=""https://www.baseball-reference.com/players/g/glovega01.shtml"">Gary Glover</a>",TBA,30,77&frac13;,6,5,2,87,44,42,12,27,51,4.888,4.967,1.474,1.89,0.00
"<a href=""https://www.baseball-reference.com/players/g/gobblji01.shtml"">Jimmy Gobble</a>",KCA,25,53&frac23;,4,1,1,56,23,18,6,23,50,3.019,4.001,1.472,2.17,0.84
"<a href=""https://www.baseball-reference.com/players/g/gonzaed01.shtml"">E. Gonzalez</a>",ARI,24,102,8,4,0,110,61,57,18,28,62,5.029,5.057,1.353,2.21,0.00
"<a href=""https://www.baseball-reference.com/players/g/gonzaen01.shtml"">E. Gonzalez</a>",ARI,24,2,0,0,0,4,4,3,0,1,0,13.500,4.466,2.500,0.00,-0.12
"<a href=""https://www.baseball-reference.com/players/g/gonzami02.shtml"">M. Gonzalez</a>",ATL,29,17,2,0,2,15,3,3,0,8,13,1.588,3.117,1.353,1.62,0.62
"<a href=""https://www.baseball-reference.com/players/g/gordoto01.shtml"">Tom Gordon</a>",PHI,39,40,3,2,6,40,21,21,7,13,32,4.725,4.777,1.325,2.46,0.07
"<a href=""https://www.baseball-reference.com/players/g/gorzeto01.shtml"">T. Gorzelanny</a>",PIT,24,201&frac23;,14,10,0,214,90,87,18,68,135,3.883,3.908,1.398,1.99,0.00
"<a href=""https://www.baseball-reference.com/players/g/goslimi01.shtml"">Mike Gosling</a>",CIN,26,33,2,0,0,42,22,18,5,28,32,4.909,5.607,2.121,1.14,-0.10
"<a href=""https://www.baseball-reference.com/players/g/grabojo02.shtml"">John Grabow</a>",PIT,28,51&frac23;,3,2,1,56,27,26,6,19,42,4.529,4.143,1.452,2.21,0.00
"<a href=""https://www.baseball-reference.com/players/g/greense01.shtml"">Sean Green</a>",SEA,28,68,5,2,0,77,31,29,2,34,53,3.838,3.427,1.632,1.56,1.05
"<a href=""https://www.baseball-reference.com/players/g/greggke01.shtml"">Kevin Gregg</a>",FLO,29,84,0,5,32,63,34,33,7,40,87,3.536,3.473,1.226,2.17,1.77
"<a href=""https://www.baseball-reference.com/players/g/greinza01.shtml"">Zack Greinke</a>",KCA,23,122,7,7,1,122,52,50,12,36,106,3.689,3.595,1.295,2.94,0.00
"<a href=""https://www.baseball-reference.com/players/g/grillja01.shtml"">Jason Grilli</a>",DET,30,79&frac23;,5,3,0,81,46,42,5,32,62,4.745,3.510,1.418,1.94,0.00
"<a href=""https://www.baseball-reference.com/players/g/gronkle01.shtml"">L. Gronkiewicz</a>",TOR,28,4,0,0,0,2,1,1,1,2,2,2.250,8.058,1.000,1.00,0.07
"<a href=""https://www.baseball-reference.com/players/g/guarded01.shtml"">E. Guardado</a>",CIN,36,13&frac23;,0,0,0,16,11,11,2,4,8,7.244,4.581,1.463,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/g/guerrma02.shtml"">M. Guerrier</a>",MIN,28,88,2,4,1,71,23,23,9,21,68,2.352,3.588,1.045,3.24,0.00
"<a href=""https://www.baseball-reference.com/players/g/guthrje01.shtml"">J. Guthrie</a>",BAL,28,175&frac13;,7,5,0,165,78,72,23,47,123,3.696,4.313,1.209,2.62,3.96
"<a href=""https://www.baseball-reference.com/players/g/gutieju01.shtml"">J. Gutierrez</a>",HOU,23,21&frac13;,1,1,0,25,14,14,3,6,16,5.906,4.378,1.453,2.67,0.02
"<a href=""https://www.baseball-reference.com/players/g/guzmaan01.shtml"">Angel Guzman</a>",CHN,25,30&frac13;,0,1,0,32,12,12,2,9,26,3.560,3.076,1.352,2.89,0.64
"<a href=""https://www.baseball-reference.com/players/g/gwynma01.shtml"">Marcus Gwyn</a>",LAA,29,5&frac13;,0,0,1,9,9,7,3,5,3,11.812,11.385,2.625,0.60,-0.21
"<a href=""https://www.baseball-reference.com/players/h/haegech01.shtml"">C. Haeger</a>",CHA,23,11&frac13;,0,1,0,17,11,9,3,8,1,7.147,8.245,2.206,0.12,-0.22
"<a href=""https://www.baseball-reference.com/players/h/hallaro01.shtml"">Roy Halladay</a>",TOR,30,225&frac13;,16,7,0,232,101,93,15,48,139,3.714,3.473,1.243,2.90,3.50
"<a href=""https://www.baseball-reference.com/players/h/hamelco01.shtml"">Cole Hamels</a>",PHI,23,183&frac13;,15,5,0,163,72,69,25,43,177,3.387,3.745,1.124,4.12,0.00
"<a href=""https://www.baseball-reference.com/players/h/hammeja01.shtml"">Jason Hammel</a>",TBA,24,85,3,5,0,100,58,58,12,40,64,6.141,4.883,1.647,1.60,0.40
"<a href=""https://www.baseball-reference.com/players/h/hampsju01.shtml"">J. Hampson</a>",SDN,27,53&frac13;,2,3,0,48,17,16,1,16,34,2.700,2.931,1.200,2.12,1.06
"<a href=""https://www.baseball-reference.com/players/h/hancojo01.shtml"">Josh Hancock</a>",SLN,29,12&frac23;,0,1,0,14,6,5,2,5,9,3.553,5.039,1.500,1.80,0.06
"<a href=""https://www.baseball-reference.com/players/h/hanrajo01.shtml"">J. Hanrahan</a>",WAS,25,51,5,3,0,59,35,34,9,38,43,6.000,5.989,1.902,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/hansade01.shtml"">D. Hansack</a>",BOS,29,7&frac23;,0,1,0,9,5,4,2,5,5,4.696,7.102,1.826,1.00,0.02
"<a href=""https://www.baseball-reference.com/players/h/happja01.shtml"">J. A. Happ</a>",PHI,24,4,0,1,0,7,5,5,3,2,5,11.250,11.272,2.250,2.50,0.00
"<a href=""https://www.baseball-reference.com/players/h/haranaa01.shtml"">Aaron Harang</a>",CIN,29,231&frac23;,16,6,0,213,100,96,28,52,218,3.729,3.501,1.144,4.19,0.00
"<a href=""https://www.baseball-reference.com/players/h/harderi01.shtml"">Rich Harden</a>",OAK,25,25&frac23;,1,2,0,18,7,7,3,11,27,2.455,4.008,1.130,2.45,0.00
"<a href=""https://www.baseball-reference.com/players/h/harenda01.shtml"">Dan Haren</a>",OAK,26,222&frac23;,15,9,0,214,91,76,24,55,192,3.072,3.612,1.208,3.49,0.00
"<a href=""https://www.baseball-reference.com/players/h/harikti01.shtml"">T. Harikkala</a>",COL,35,3&frac13;,0,0,0,9,3,3,0,1,2,8.100,3.022,3.000,2.00,-0.07
"<a href=""https://www.baseball-reference.com/players/h/hartke01.shtml"">Kevin Hart</a>",CHN,24,11,0,0,0,7,1,1,0,4,13,.818,1.900,1.000,3.25,0.40
"<a href=""https://www.baseball-reference.com/players/h/hawkila01.shtml"">L. Hawkins</a>",COL,34,55&frac13;,2,5,0,52,21,21,6,16,29,3.416,4.542,1.229,1.81,0.00
"<a href=""https://www.baseball-reference.com/players/h/heilmaa01.shtml"">A. Heilman</a>",NYN,28,86,7,7,1,72,36,29,8,20,63,3.035,3.515,1.070,3.15,0.98
"<a href=""https://www.baseball-reference.com/players/h/hendrma01.shtml"">M. Hendrickson</a>",LAN,33,122&frac23;,4,8,0,142,75,71,15,29,92,5.209,3.986,1.394,3.17,0.07
"<a href=""https://www.baseball-reference.com/players/h/hennebr01.shtml"">B. Hennessey</a>",SFN,27,68&frac13;,4,5,19,66,26,26,7,23,40,3.424,4.321,1.302,1.74,1.61
"<a href=""https://www.baseball-reference.com/players/h/hennse01.shtml"">Sean Henn</a>",NYA,26,36&frac23;,2,2,0,44,32,29,6,27,28,7.118,5.716,1.936,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/h/henslcl01.shtml"">Clay Hensley</a>",SDN,27,50,2,3,0,62,40,38,5,32,30,6.840,5.140,1.880,0.94,-0.91
"<a href=""https://www.baseball-reference.com/players/h/hergema01.shtml"">Matt Herges</a>",COL,37,48&frac23;,5,1,0,34,17,16,4,15,30,2.959,4.067,1.007,2.00,1.22
"<a href=""https://www.baseball-reference.com/players/h/hernafe02.shtml"">F. Hernandez</a>",SEA,21,190&frac13;,14,7,0,209,88,83,20,53,165,3.925,3.653,1.377,3.11,3.93
"<a href=""https://www.baseball-reference.com/players/h/hernali01.shtml"">L. Hernandez</a>",ARI,32,204&frac13;,11,11,0,247,116,112,34,79,90,4.933,5.618,1.595,1.14,0.00
"<a href=""https://www.baseball-reference.com/players/h/hernaor01.shtml"">O. Hernandez</a>",NYN,41,147&frac23;,9,5,0,109,64,61,23,64,128,3.718,4.839,1.172,2.00,2.53
"<a href=""https://www.baseball-reference.com/players/h/hernaro01.shtml"">R. Hernandez</a>",2,42,46&frac13;,3,3,0,59,37,33,5,25,31,6.410,4.656,1.813,1.24,-0.88
"<a href=""https://www.baseball-reference.com/players/h/hernayo01.shtml"">Y. Hernandez</a>",PHI,27,15&frac13;,0,0,0,20,9,9,2,1,13,5.283,3.418,1.370,13.00,-0.05
"<a href=""https://www.baseball-reference.com/players/h/hillri01.shtml"">Rich Hill</a>",CHN,27,195,11,8,0,170,89,85,27,63,183,3.923,3.967,1.195,2.90,0.00
"<a href=""https://www.baseball-reference.com/players/h/hillsh01.shtml"">Shawn Hill</a>",WAS,26,97&frac13;,4,5,0,86,42,37,9,25,65,3.421,3.741,1.140,2.60,2.10
"<a href=""https://www.baseball-reference.com/players/h/hirshja01.shtml"">Jason Hirsh</a>",COL,25,112&frac13;,5,7,0,103,63,60,18,48,75,4.807,5.292,1.344,1.56,1.03
"<a href=""https://www.baseball-reference.com/players/h/hochelu01.shtml"">L. Hochevar</a>",KCA,23,12&frac23;,0,1,0,11,4,3,1,4,5,2.132,3.753,1.184,1.25,0.29
"<a href=""https://www.baseball-reference.com/players/h/hoeyja02.shtml"">Jim Hoey</a>",BAL,24,24&frac23;,3,4,0,25,21,20,2,18,18,7.297,4.907,1.743,1.00,-0.60
"<a href=""https://www.baseball-reference.com/players/h/hoffmtr01.shtml"">T. Hoffman</a>",SDN,39,57&frac13;,4,5,42,49,21,19,2,15,44,2.983,2.943,1.116,2.93,1.00
"<a href=""https://www.baseball-reference.com/players/h/houltdj01.shtml"">D. Houlton</a>",LAN,27,28,0,2,0,28,14,13,5,7,21,4.179,4.896,1.250,3.00,0.20
"<a href=""https://www.baseball-reference.com/players/h/howeljp01.shtml"">J. P. Howell</a>",TBA,24,51,1,6,0,69,45,43,8,21,49,7.588,4.307,1.765,2.33,-0.66
"<a href=""https://www.baseball-reference.com/players/h/howrybo01.shtml"">Bob Howry</a>",CHN,33,81&frac13;,6,7,8,76,31,30,8,19,72,3.320,3.375,1.168,3.79,1.67
"<a href=""https://www.baseball-reference.com/players/h/huberjo01.shtml"">Jon Huber</a>",SEA,25,11&frac13;,0,0,0,13,6,6,1,4,8,4.765,4.059,1.500,2.00,0.07
"<a href=""https://www.baseball-reference.com/players/h/hudsolu01.shtml"">Luke Hudson</a>",KCA,30,2,0,1,0,2,5,4,1,4,0,18.000,16.013,3.000,0.00,-0.26
"<a href=""https://www.baseball-reference.com/players/h/hudsoti01.shtml"">Tim Hudson</a>",ATL,31,224&frac13;,16,10,0,221,87,83,10,53,132,3.330,3.245,1.221,2.49,4.66
"<a href=""https://www.baseball-reference.com/players/h/hugheph01.shtml"">Phil Hughes</a>",NYA,21,72&frac23;,5,3,0,64,39,36,8,29,58,4.459,4.219,1.280,2.00,0.91
"<a href=""https://www.baseball-reference.com/players/h/huller01.shtml"">Eric Hull</a>",LAN,27,6&frac23;,0,0,0,4,3,3,0,3,5,4.050,3.082,1.050,1.67,0.07
"<a href=""https://www.baseball-reference.com/players/h/humbeph01.shtml"">P. Humber</a>",NYN,24,7,0,0,0,9,6,6,1,2,2,7.714,5.303,1.571,1.00,-0.15
"<a href=""https://www.baseball-reference.com/players/i/igawake01.shtml"">Kei Igawa</a>",NYA,27,67&frac23;,2,3,0,76,48,47,15,37,53,6.251,6.022,1.670,1.43,-0.31
"<a href=""https://www.baseball-reference.com/players/i/isrinja01.shtml"">J. Isringhau</a>",SLN,34,65&frac13;,4,0,32,42,21,18,4,28,54,2.480,3.596,1.071,1.93,1.54
"<a href=""https://www.baseball-reference.com/players/j/jacksed01.shtml"">E. Jackson</a>",TBA,23,161,5,15,0,195,116,103,19,88,128,5.758,4.679,1.758,1.45,0.00
"<a href=""https://www.baseball-reference.com/players/j/jamesch03.shtml"">Chuck James</a>",ATL,25,161&frac13;,11,10,0,164,77,76,32,58,116,4.240,5.500,1.376,2.00,1.77
"<a href=""https://www.baseball-reference.com/players/j/janssca01.shtml"">C. Janssen</a>",TOR,25,72&frac23;,2,3,6,67,22,19,4,20,39,2.353,3.600,1.197,1.95,1.92
"<a href=""https://www.baseball-reference.com/players/j/jenksbo01.shtml"">Bobby Jenks</a>",CHA,26,65,3,5,40,45,20,20,2,13,56,2.769,2.433,.892,4.31,2.80
"<a href=""https://www.baseball-reference.com/players/j/jennija01.shtml"">J. Jennings</a>",HOU,28,99,2,9,0,119,73,71,19,34,71,6.455,5.216,1.545,2.09,-0.63
"<a href=""https://www.baseball-reference.com/players/j/jimenke01.shtml"">K. Jimenez</a>",SLN,26,42,3,0,0,56,36,35,2,17,24,7.500,3.618,1.738,1.41,-0.99
"<a href=""https://www.baseball-reference.com/players/j/jimenub01.shtml"">U. Jimenez</a>",COL,23,82,4,4,0,70,46,39,10,37,68,4.280,4.332,1.305,1.84,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnsji04.shtml"">Jim Johnson</a>",BAL,24,2,0,0,0,3,2,2,0,2,1,9.000,4.986,2.500,0.50,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnsjo09.shtml"">Josh Johnson</a>",FLO,23,15&frac23;,0,3,0,26,17,13,1,12,14,7.468,4.399,2.426,1.17,-0.56
"<a href=""https://www.baseball-reference.com/players/j/johnsra05.shtml"">R. Johnson</a>",ARI,43,56&frac23;,4,3,0,52,26,24,7,13,72,3.812,2.788,1.147,5.54,1.36
"<a href=""https://www.baseball-reference.com/players/j/johnsty01.shtml"">T. Johnson</a>",SLN,26,38,1,1,0,31,18,17,4,16,24,4.026,4.414,1.237,1.50,0.26
"<a href=""https://www.baseball-reference.com/players/j/jonesgr01.shtml"">Greg Jones</a>",LAA,30,8&frac23;,0,0,0,10,6,6,2,5,5,6.231,6.436,1.731,1.00,-0.01
"<a href=""https://www.baseball-reference.com/players/j/jonesto02.shtml"">Todd Jones</a>",DET,39,61&frac13;,1,4,38,64,29,29,3,23,33,4.255,3.924,1.418,1.43,0.37
"<a href=""https://www.baseball-reference.com/players/j/juliojo01.shtml"">Jorge Julio</a>",2,28,62,0,5,0,68,39,36,8,31,56,5.226,4.443,1.597,1.81,0.00
"<a href=""https://www.baseball-reference.com/players/j/jurrjja01.shtml"">J. Jurrjens</a>",DET,21,30&frac23;,3,1,0,24,16,16,4,11,13,4.696,5.307,1.141,1.18,0.35
"<a href=""https://www.baseball-reference.com/players/k/karstje01.shtml"">J. Karstens</a>",NYA,24,14&frac23;,1,4,0,27,21,18,4,9,5,11.045,7.339,2.455,0.56,-1.04
"<a href=""https://www.baseball-reference.com/players/k/kazmisc01.shtml"">Scott Kazmir</a>",TBA,23,206&frac23;,13,9,0,196,91,80,18,89,239,3.484,3.250,1.379,2.69,0.00
"<a href=""https://www.baseball-reference.com/players/k/keislra01.shtml"">R. Keisler</a>",SLN,31,17&frac13;,0,0,0,21,12,10,3,5,5,5.192,5.780,1.500,1.00,-0.16
"<a href=""https://www.baseball-reference.com/players/k/kendrky01.shtml"">K. Kendrick</a>",PHI,22,121,10,4,0,129,53,52,16,25,49,3.868,4.670,1.273,1.96,2.21
"<a href=""https://www.baseball-reference.com/players/k/kenneia01.shtml"">Ian Kennedy</a>",NYA,22,19,1,0,0,13,6,4,1,9,15,1.895,3.804,1.158,1.67,0.64
"<a href=""https://www.baseball-reference.com/players/k/kennejo04.shtml"">Joe Kennedy</a>",3,28,110&frac23;,4,9,0,119,66,59,9,55,51,4.798,4.641,1.572,0.93,0.51
"<a href=""https://www.baseball-reference.com/players/k/kensilo01.shtml"">L. Kensing</a>",FLO,24,13&frac13;,3,0,0,11,2,2,0,7,13,1.350,2.418,1.350,1.86,0.57
"<a href=""https://www.baseball-reference.com/players/k/keppebo01.shtml"">Bobby Keppel</a>",COL,25,4,0,0,0,6,5,5,1,3,1,11.250,8.236,2.250,0.33,-0.16
"<a href=""https://www.baseball-reference.com/players/k/kimby01.shtml"">B. Kim</a>",4,28,118&frac13;,10,8,0,131,90,80,20,68,107,6.085,4.902,1.682,1.57,-0.44
"<a href=""https://www.baseball-reference.com/players/k/kingra01.shtml"">Ray King</a>",2,33,39&frac23;,1,1,0,37,21,21,6,21,25,4.765,5.481,1.462,1.19,0.23
