playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
mcdonji04,1955,1,BAL,AL,3,5,21,8,0,0,0,155,76,41,5,30,20,0.34,7.14,1,1,0,0,253,6,48,,,
meyerja01,1955,1,PHI,NL,6,11,50,5,0,0,16,331,75,42,14,66,97,0.19,3.43,6,6,3,0,470,36,50,,,
meyerru01,1955,1,BRO,NL,6,2,18,11,2,1,0,219,86,44,8,31,26,0.3,5.42,6,3,0,0,327,1,46,,,
millebi04,1955,1,BAL,AL,0,1,5,1,0,0,0,12,3,6,0,10,4,0.2,13.5,1,0,0,0,25,0,6,,,
millebo02,1955,1,PHI,NL,8,4,40,0,0,0,1,269,80,24,6,28,28,0.24,2.41,6,1,1,0,371,13,26,,,
millebo03,1955,1,DET,AL,2,1,7,3,1,0,0,76,26,7,4,12,11,0.26,2.49,1,1,0,0,112,2,12,,,
minarru01,1955,1,CIN,NL,5,9,41,12,3,1,1,347,116,63,17,51,45,0.26,4.9,7,4,3,0,506,11,73,,,
minnepa01,1955,1,CHN,NL,9,9,22,22,7,1,0,473,173,61,15,47,53,0.28,3.48,10,2,1,0,675,0,67,,,
moforhe01,1955,1,SLN,NL,1,1,14,1,0,0,2,72,29,21,5,15,8,0.29,7.88,3,3,1,0,116,4,23,,,
monzara01,1955,1,NY1,NL,4,8,28,12,3,0,0,284,98,42,11,43,54,0.27,3.99,5,2,3,0,410,11,47,,,
moorera02,1955,1,BAL,AL,10,10,46,14,3,1,6,455,128,66,14,80,80,0.22,3.92,1,3,4,0,658,18,75,,,
morgato01,1955,1,NYA,AL,7,3,40,1,0,0,10,216,72,26,3,24,17,0.26,3.25,4,0,5,0,307,24,29,,,
mossido01,1955,1,CLE,AL,4,3,57,1,0,0,9,245,81,22,4,18,69,0.25,2.42,2,2,1,0,347,27,28,,,
mroziro01,1955,1,PHI,NL,0,2,22,1,0,0,1,103,38,25,2,19,18,0.29,6.55,2,1,4,0,156,11,26,,,
narlera01,1955,1,CLE,AL,9,1,60,1,1,0,19,335,91,46,11,52,94,0.22,3.71,3,3,0,0,471,36,47,,,
negraro01,1955,1,PHI,NL,4,3,19,10,2,0,0,215,71,28,13,21,30,0.25,3.52,2,3,0,0,301,3,31,,,
newcodo01,1955,1,BRO,NL,20,5,34,31,17,1,0,701,222,83,35,38,143,0.24,3.2,1,0,1,0,943,1,103,,,
newhoha01,1955,1,CLE,AL,0,0,2,0,0,0,0,7,1,0,0,4,1,0.12,0,1,1,0,0,12,0,0,,,
nichoch02,1955,1,ML1,NL,9,8,34,21,6,0,1,432,139,64,20,67,44,0.25,4,6,3,1,2,625,5,79,,,
nixonwi01,1955,1,BOS,AL,12,10,31,31,7,3,0,624,207,94,10,85,95,0.25,4.07,2,4,3,0,903,0,102,,,
nuxhajo01,1955,1,CIN,NL,17,12,50,33,14,5,3,771,240,99,25,78,98,0.24,3.47,6,5,5,0,1061,8,108,,,
owensji01,1955,1,PHI,NL,0,2,3,2,0,0,0,26,13,8,2,7,6,0.38,8.31,0,0,0,0,43,0,8,,,
paineph01,1955,1,ML1,NL,2,0,15,0,0,0,0,76,20,7,2,14,26,0.22,2.49,3,1,0,0,109,7,8,,,
palicer01,1955,1,BAL,AL,5,11,33,25,5,1,0,509,165,78,10,83,68,0.26,4.14,4,5,2,0,741,5,91,,,
papaial01,1955,1,CHA,AL,0,0,7,0,0,0,0,35,10,5,1,8,5,0.24,3.86,2,0,0,0,52,4,5,,,
parneme01,1955,1,BOS,AL,2,3,13,9,0,0,1,138,62,40,12,25,18,0.31,7.83,1,0,1,0,227,2,44,,,
pascuca02,1955,1,WS1,AL,2,12,43,16,1,0,3,387,158,88,5,70,82,0.31,6.14,6,2,6,1,605,12,94,,,
pearcji01,1955,1,CIN,NL,0,1,2,1,0,0,0,10,8,4,0,0,0,0.47,10.8,0,0,0,0,18,0,5,,,
peppela01,1955,1,PIT,NL,0,1,14,1,0,0,0,60,30,23,5,25,7,0.37,10.35,0,2,2,0,111,6,24,,,
perkoha01,1955,1,CHN,NL,3,4,25,4,0,0,2,143,53,28,3,25,28,0.28,5.29,4,1,0,0,215,14,32,,,
piercbi02,1955,1,CHA,AL,15,10,33,26,16,6,1,617,162,45,16,64,157,0.21,1.97,5,4,3,1,836,5,50,,,
pilledu01,1955,1,BAL,AL,0,3,7,5,0,0,0,62,31,15,0,14,13,0.34,6.53,1,1,0,0,105,1,16,,,
podbibu01,1955,1,CIN,NL,1,2,17,2,0,0,0,126,36,15,4,11,26,0.23,3.21,0,2,1,0,171,5,16,,,
podrejo01,1955,1,BRO,NL,9,10,27,24,5,2,0,478,160,70,15,57,114,0.25,3.95,2,5,4,0,684,0,80,,,
poholto01,1955,1,SLN,NL,9,11,30,24,8,2,0,453,143,64,26,35,66,0.24,3.81,4,4,2,0,626,5,71,,,
polleho01,1955,1,CHN,NL,4,3,24,7,1,1,5,183,62,38,11,27,27,0.26,5.61,3,2,0,0,267,7,41,,,
portebo01,1955,1,WS1,AL,10,17,30,27,8,2,0,534,197,88,14,54,74,0.28,4.45,5,0,2,0,770,2,103,,,
portoar01,1955,1,KC1,AL,5,9,24,20,4,1,0,334,109,59,12,67,34,0.25,4.77,4,0,4,1,506,1,66,,,
purkebo01,1955,1,PIT,NL,2,7,14,10,2,0,1,203,77,40,5,25,24,0.28,5.32,1,1,2,0,298,3,47,,,
ramospe01,1955,1,WS1,AL,5,11,45,9,3,1,5,390,121,56,13,39,34,0.25,3.88,3,2,11,1,548,22,62,,,
raschvi01,1955,1,SLN,NL,0,1,1,1,0,0,0,5,5,4,0,1,1,0.55,21.6,1,0,0,0,11,0,4,,,
raschvi01,1955,2,KC1,AL,4,6,20,18,1,0,0,304,132,61,10,35,38,0.31,5.42,4,2,1,0,466,0,66,,,
ridzist01,1955,1,PHI,NL,0,1,3,1,0,0,0,33,7,3,1,8,6,0.17,2.45,0,1,3,0,51,0,9,,,
ridzist01,1955,2,CIN,NL,0,3,13,2,0,0,0,90,35,15,4,14,6,0.29,4.5,1,2,1,0,134,3,16,,,
roberro01,1955,1,PHI,NL,23,14,41,38,26,1,3,915,292,111,41,53,160,0.24,3.28,3,3,2,0,1256,3,137,,,
robinhu01,1955,1,ML1,NL,3,1,13,2,1,0,2,114,31,13,1,25,19,0.23,3.08,2,1,4,0,164,6,13,,,
roebued01,1955,1,BRO,NL,5,6,47,0,0,0,12,252,96,44,14,24,33,0.28,4.71,5,3,3,0,368,27,51,,,
rogovsa01,1955,1,BAL,AL,1,8,14,12,1,0,0,213,79,36,5,27,35,0.28,4.56,1,2,2,0,311,1,42,,,
rogovsa01,1955,2,PHI,NL,5,3,12,11,5,2,0,219,60,25,3,17,27,0.23,3.08,2,2,0,0,282,0,25,,,
rushbo01,1955,1,CHN,NL,13,11,33,33,14,3,0,702,204,91,19,73,130,0.23,3.5,4,4,2,0,959,0,95,,,
sainjo01,1955,1,NYA,AL,0,0,3,0,0,0,0,16,6,4,4,1,5,0.3,6.75,0,0,0,0,22,1,4,,,
sainjo01,1955,2,KC1,AL,2,5,25,0,0,0,1,134,54,27,10,10,12,0.29,5.44,4,0,0,0,197,13,28,,,
santijo01,1955,1,CLE,AL,2,0,17,0,0,0,0,98,31,9,1,14,19,0.25,2.48,1,2,5,0,146,6,11,,,
schalar01,1955,1,NYA,AL,0,0,2,0,0,0,0,9,4,2,1,1,2,0.33,6,0,0,0,1,13,1,2,,,
schalar01,1955,2,BAL,AL,3,5,30,6,1,0,0,241,92,37,2,42,33,0.29,4.15,3,1,2,0,364,8,52,,,
schmijo01,1955,1,WS1,AL,7,10,32,21,6,1,1,495,187,68,8,54,49,0.29,3.71,4,2,7,0,723,6,76,,,
schmiwi01,1955,1,SLN,NL,7,6,20,15,8,1,0,389,89,40,7,57,86,0.19,2.78,7,3,3,0,522,3,40,,,
schulba01,1955,1,SLN,NL,1,2,19,0,0,0,4,89,28,26,5,15,19,0.25,7.89,3,0,4,0,133,9,27,,,
schulbo01,1955,1,DET,AL,0,0,1,0,0,0,0,4,2,3,0,2,0,0.33,20.25,0,1,0,0,8,0,3,,,
scorehe01,1955,1,CLE,AL,16,10,33,32,11,2,0,682,158,72,18,154,245,0.19,2.85,1,12,1,0,978,0,85,,,
shantbo01,1955,1,KC1,AL,5,10,23,17,4,1,0,375,124,63,8,66,58,0.26,4.54,11,2,1,0,550,2,70,,,
sheasp01,1955,1,WS1,AL,2,2,27,4,1,1,2,169,53,25,4,27,16,0.25,3.99,0,2,1,0,246,16,31,,,
simmocu01,1955,1,PHI,NL,8,8,25,22,3,0,0,390,148,71,15,50,58,0.29,4.92,2,1,3,0,572,2,76,,,
sleatlo01,1955,1,KC1,AL,1,1,16,1,0,0,0,77,33,22,3,21,11,0.32,7.71,0,0,0,0,127,7,22,,,
smithbo03,1955,1,BOS,AL,0,0,1,0,0,0,0,5,1,0,0,1,1,0.2,0,0,0,0,0,6,0,0,,,
smithfr06,1955,1,SLN,NL,3,1,28,0,0,0,1,117,27,14,3,23,17,0.2,3.23,3,2,5,0,168,14,18,,,
spahnwa01,1955,1,ML1,NL,17,14,39,32,16,1,1,737,249,89,25,65,110,0.26,3.26,4,4,2,0,1025,7,99,,,
spencge01,1955,1,NY1,NL,0,0,1,0,0,0,0,5,1,1,1,3,0,0.16,5.4,0,0,0,0,9,0,1,,,
spicebo01,1955,1,KC1,AL,0,0,2,0,0,0,0,8,9,10,2,4,2,0.52,33.75,0,0,1,0,22,0,10,,,
spoonka01,1955,1,BRO,NL,8,6,29,14,2,1,2,296,79,40,8,41,78,0.21,3.65,1,1,5,0,420,10,50,,,
sprinja01,1955,1,PHI,NL,0,1,2,0,0,0,0,8,2,2,2,1,2,0.2,6.75,0,0,0,0,11,1,2,,,
stalege01,1955,1,CIN,NL,5,8,30,18,2,0,0,359,146,62,22,28,40,0.3,4.66,3,1,3,0,519,3,72,,,
stalege01,1955,2,NYA,AL,0,0,2,0,0,0,0,6,5,3,1,1,0,0.41,13.5,0,0,0,0,13,0,5,,,
stewabu02,1955,1,WS1,AL,0,0,7,1,0,0,0,46,18,7,0,6,10,0.29,4.11,1,0,0,0,69,2,7,,,
stobbch01,1955,1,WS1,AL,4,14,41,16,2,0,3,421,169,78,13,57,60,0.3,5,8,2,1,0,634,13,90,,,
stonede01,1955,1,WS1,AL,6,13,43,24,5,1,1,540,180,83,14,114,84,0.26,4.15,5,9,3,0,814,5,98,,,
sturdto01,1955,1,NYA,AL,1,3,33,1,0,0,0,205,48,24,6,42,48,0.2,3.16,1,1,2,0,285,12,24,,,
sullifr01,1955,1,BOS,AL,18,13,35,35,16,3,0,780,235,84,23,100,129,0.24,2.91,5,1,2,1,1100,0,103,,,
surkoma01,1955,1,PIT,NL,7,14,35,22,5,0,2,499,194,103,23,78,84,0.29,5.57,4,6,3,0,745,7,109,,,
suscege02,1955,1,BOS,AL,9,7,29,15,6,1,1,433,123,49,12,49,60,0.23,3.06,4,1,8,1,599,10,54,,,
swansre01,1955,1,PIT,NL,0,0,1,0,0,0,0,6,2,4,1,3,0,0.28,18,0,0,0,0,10,1,4,,,
templch01,1955,1,BRO,NL,0,1,4,0,0,0,0,14,5,6,2,5,3,0.29,11.57,0,0,1,0,24,2,7,,,
thiesja01,1955,1,PIT,NL,0,1,1,1,0,0,0,11,5,2,0,3,0,0.35,4.91,1,0,1,0,20,0,5,,,
thorpbo02,1955,1,CHN,NL,0,0,2,0,0,0,0,9,4,1,0,0,0,0.33,3,0,0,0,0,12,2,2,,,
tiefebo01,1955,1,SLN,NL,1,4,18,0,0,0,0,98,31,16,6,10,16,0.26,4.41,4,1,4,0,139,6,19,,,
tremebi01,1955,1,CHN,NL,3,0,23,0,0,0,2,116,33,16,2,18,13,0.23,3.72,2,1,0,0,163,12,18,,,
tricebo01,1955,1,KC1,AL,0,0,4,0,0,0,0,30,14,10,4,6,2,0.32,9,0,0,0,0,51,2,13,,,
trimbjo01,1955,1,BOS,AL,0,0,2,0,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,8,2,0,,,
truckvi01,1955,1,CHA,AL,13,8,32,26,7,3,0,525,176,77,19,61,91,0.26,3.96,5,1,2,0,749,2,78,,,
turlebo01,1955,1,NYA,AL,17,13,36,34,13,6,1,740,168,84,16,177,210,0.19,3.06,4,7,7,0,1075,2,92,,,
valenco01,1955,1,CIN,NL,2,1,10,5,0,0,0,80,29,22,5,16,14,0.27,7.43,2,0,1,1,127,2,23,,,
vanbroz01,1955,1,KC1,AL,0,0,2,0,0,0,0,6,4,4,1,2,1,0.4,18,1,0,0,0,13,1,4,,,
vargaro01,1955,1,ML1,NL,0,0,25,0,0,0,2,74,39,24,4,14,13,0.35,8.76,2,4,1,0,128,7,25,,,
wadebe01,1955,1,PIT,NL,0,1,11,1,0,0,1,84,26,10,3,14,7,0.25,3.21,4,0,1,0,123,7,12,,,
waterfr02,1955,1,PIT,NL,0,0,2,0,0,0,0,15,7,2,1,2,0,0.31,3.6,0,0,0,0,24,2,2,,,
wehmehe01,1955,1,PHI,NL,10,12,31,29,10,1,0,581,176,95,21,67,85,0.24,4.41,7,4,2,0,812,1,101,,,
wheatle01,1955,1,KC1,AL,0,0,3,0,0,0,0,6,8,5,1,3,1,0.53,22.5,2,0,0,0,18,0,7,,,
wieslbo01,1955,1,NYA,AL,0,2,16,7,0,0,0,159,39,23,1,49,22,0.21,3.91,0,2,1,1,236,5,27,,,
wightbi01,1955,1,CLE,AL,0,0,17,0,0,0,1,72,24,7,0,9,9,0.26,2.63,1,1,0,0,102,8,8,,,
wightbi01,1955,2,BAL,AL,6,8,19,14,8,2,2,352,111,32,6,39,54,0.25,2.45,1,5,1,0,496,5,43,,,
wilheho01,1955,1,NY1,NL,4,1,59,0,0,0,0,309,104,45,10,40,71,0.26,3.93,5,6,2,0,449,14,53,,,
wilsobi02,1955,1,KC1,AL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.25,0,0,0,0,0,5,1,0,,,
wilsoji02,1955,1,BAL,AL,12,18,34,31,14,4,0,706,200,90,17,87,96,0.22,3.44,5,7,4,0,991,2,104,,,
wooldfl01,1955,1,SLN,NL,2,4,18,8,2,0,0,173,64,31,9,27,14,0.28,4.84,4,1,1,0,260,3,36,,,
wrighme01,1955,1,SLN,NL,2,2,29,0,0,0,1,109,44,25,4,9,18,0.3,6.19,2,0,1,0,160,15,26,,,
wynnea01,1955,1,CLE,AL,17,11,32,31,16,6,0,690,207,72,19,80,122,0.24,2.82,3,3,3,0,964,1,86,,,
zuverge01,1955,1,DET,AL,0,5,14,1,0,0,0,85,38,22,6,14,13,0.3,6.99,3,0,1,0,141,6,27,,,
zuverge01,1955,2,BAL,AL,4,3,28,5,0,0,4,259,80,21,5,17,31,0.26,2.19,1,2,4,0,333,16,28,,,
