Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/n/newhoha01.shtml"">Hal Newhouser</a>",DET,29,213&‌#8532;,15,13,3,232,110,103,23,81,87,4.339,4.244,1.465,1.07,2.35
"<a href=""https://www.baseball-reference.com/players/n/nixonwi01.shtml"">Willard Nixon</a>",BOS,22,101&‌#8531;,8,6,2,126,75,68,8,58,57,6.039,4.051,1.816,.98,-.60
"<a href=""https://www.baseball-reference.com/players/o/ostrojo02.shtml"">Joe Ostrowski</a>",2,33,101,3,5,3,107,48,41,13,22,30,3.653,4.330,1.277,1.36,2.10
"<a href=""https://www.baseball-reference.com/players/o/overmst01.shtml"">Stubby Overmire</a>",SLA,31,161,9,12,0,200,89,75,11,45,39,4.193,3.735,1.522,.87,.00
"<a href=""https://www.baseball-reference.com/players/p/pagejo01.shtml"">Joe Page</a>",NYA,32,55&‌#8531;,3,7,13,66,34,31,8,31,33,5.042,4.833,1.753,1.06,-.21
"<a href=""https://www.baseball-reference.com/players/p/palicer01.shtml"">Erv Palica</a>",BRO,22,201&‌#8531;,13,8,1,176,89,80,13,98,131,3.576,3.575,1.361,1.34,2.86
"<a href=""https://www.baseball-reference.com/players/p/papaial01.shtml"">Al Papai</a>",2,33,69&‌#8532;,5,2,2,82,53,49,5,42,26,6.330,4.505,1.780,.62,-.84
"<a href=""https://www.baseball-reference.com/players/p/papisfr01.shtml"">Frank Papish</a>",PIT,32,2&‌#8531;,0,0,0,8,7,7,1,4,1,27.000,8.940,5.143,.25,-.37
"<a href=""https://www.baseball-reference.com/players/p/parneme01.shtml"">Mel Parnell</a>",BOS,28,249,18,10,3,244,116,100,17,106,93,3.614,3.939,1.406,.88,5.69
"<a href=""https://www.baseball-reference.com/players/p/pascuca01.shtml"">Carlos Pascual</a>",WS1,19,17,1,1,0,12,5,4,0,8,3,2.118,3.527,1.176,.38,.77
"<a href=""https://www.baseball-reference.com/players/p/pearcji01.shtml"">Jim Pearce</a>",WS1,25,56&‌#8532;,2,1,0,58,40,38,2,37,18,6.035,4.317,1.676,.49,-.40
"<a href=""https://www.baseball-reference.com/players/p/perkoha01.shtml"">Harry Perkowski</a>",CIN,27,34&‌#8531;,0,0,0,36,21,20,6,23,19,5.243,5.690,1.718,.83,.23
"<a href=""https://www.baseball-reference.com/players/p/perkojo01.shtml"">John Perkovich</a>",CHA,26,5,0,0,0,7,4,4,3,1,3,7.200,9.722,1.600,3.00,.03
"<a href=""https://www.baseball-reference.com/players/p/peterke01.shtml"">Kent Peterson</a>",CIN,24,20,0,3,0,25,20,16,4,17,6,7.200,7.090,2.100,.35,-.54
"<a href=""https://www.baseball-reference.com/players/p/phillja02.shtml"">Jack Phillips</a>",PIT,28,5,0,0,0,7,4,4,0,1,2,7.200,2.401,1.600,2.00,.01
"<a href=""https://www.baseball-reference.com/players/p/piercbi02.shtml"">Billy Pierce</a>",CHA,23,219&‌#8531;,12,16,1,189,112,97,11,137,118,3.980,4.010,1.486,.86,2.95
"<a href=""https://www.baseball-reference.com/players/p/pierema01.shtml"">Marino Pieretti</a>",CLE,29,47&‌#8531;,0,1,1,45,24,22,2,30,11,4.183,4.611,1.585,.37,.50
"<a href=""https://www.baseball-reference.com/players/p/pierrbi01.shtml"">Bill Pierro</a>",PIT,24,29,0,2,0,33,34,34,2,28,13,10.552,5.197,2.103,.46,-1.01
"<a href=""https://www.baseball-reference.com/players/p/pilledu01.shtml"">Duane Pillette</a>",2,27,80&‌#8532;,3,5,2,113,65,59,6,47,22,6.583,4.528,1.983,.47,-.40
"<a href=""https://www.baseball-reference.com/players/p/podbibu01.shtml"">Bud Podbielan</a>",BRO,26,72&‌#8532;,5,4,1,93,47,43,10,29,28,5.326,4.615,1.679,.97,-.44
"<a href=""https://www.baseball-reference.com/players/p/poholto01.shtml"">Tom Poholsky</a>",SLN,20,14&‌#8532;,0,0,0,16,6,6,2,3,2,3.682,4.789,1.295,.67,.30
"<a href=""https://www.baseball-reference.com/players/p/polleho01.shtml"">Howie Pollet</a>",SLN,29,232&‌#8531;,14,13,2,228,103,85,19,68,117,3.293,3.502,1.274,1.72,.00
"<a href=""https://www.baseball-reference.com/players/p/portebo01.shtml"">Bob Porterfield</a>",NYA,26,19&‌#8532;,1,1,1,28,19,19,2,8,9,8.695,4.094,1.831,1.12,.00
"<a href=""https://www.baseball-reference.com/players/q/queenme01.shtml"">Mel Queen</a>",PIT,32,120&‌#8531;,5,14,0,135,95,80,18,73,76,5.983,4.951,1.729,1.04,-1.37
"<a href=""https://www.baseball-reference.com/players/q/quinnfr02.shtml"">Frank Quinn</a>",BOS,22,2,0,0,0,2,2,2,0,1,0,9.000,4.068,1.500,.00,-.02
"<a href=""https://www.baseball-reference.com/players/r/raffeke01.shtml"">Ken Raffensberger</a>",CIN,32,239,14,19,0,271,127,113,34,40,87,4.255,4.130,1.301,2.17,3.53
"<a href=""https://www.baseball-reference.com/players/r/ramsdwi01.shtml"">Willie Ramsdell</a>",2,34,163&‌#8532;,8,14,1,158,80,67,17,77,85,3.684,4.301,1.436,1.10,2.76
"<a href=""https://www.baseball-reference.com/players/r/raneyri01.shtml"">Ribs Raney</a>",SLA,27,2,0,1,0,2,2,1,0,2,2,4.500,3.500,2.000,1.00,-.05
"<a href=""https://www.baseball-reference.com/players/r/raschvi01.shtml"">Vic Raschi</a>",NYA,31,256&‌#8532;,21,8,1,232,120,114,19,116,155,3.997,3.680,1.356,1.34,.00
"<a href=""https://www.baseball-reference.com/players/r/reynoal01.shtml"">Allie Reynolds</a>",NYA,33,240&‌#8532;,16,12,2,215,108,100,12,138,160,3.740,3.537,1.467,1.16,3.24
"<a href=""https://www.baseball-reference.com/players/r/ridzist01.shtml"">Steve Ridzik</a>",PHI,21,3,0,0,0,3,2,2,1,1,2,6.000,7.511,1.333,2.00,.00
"<a href=""https://www.baseball-reference.com/players/r/roberro01.shtml"">Robin Roberts</a>",PHI,23,304&‌#8531;,20,11,1,282,112,102,29,77,146,3.016,3.636,1.180,1.90,.00
"<a href=""https://www.baseball-reference.com/players/r/roepr01.shtml"">Preacher Roe</a>",BRO,34,250&‌#8532;,19,11,1,245,96,92,34,66,125,3.303,4.137,1.241,1.89,5.24
"<a href=""https://www.baseball-reference.com/players/r/rogovsa01.shtml"">Saul Rogovin</a>",DET,28,40,2,1,0,39,21,20,5,26,11,4.500,5.568,1.625,.42,.00
"<a href=""https://www.baseball-reference.com/players/r/romanji01.shtml"">Jim Romano</a>",BRO,23,6&‌#8531;,0,0,0,8,6,4,0,2,8,5.684,1.289,1.579,4.00,-.15
"<a href=""https://www.baseball-reference.com/players/r/rossbo01.shtml"">Bob Ross</a>",WS1,21,12&‌#8532;,0,1,0,15,12,12,1,15,2,8.526,6.568,2.368,.13,-.31
"<a href=""https://www.baseball-reference.com/players/r/rotblma01.shtml"">Marv Rotblatt</a>",CHA,22,8&‌#8532;,0,0,0,11,7,6,2,5,6,6.231,6.071,1.846,1.20,-.19
"<a href=""https://www.baseball-reference.com/players/r/royno01.shtml"">Normie Roy</a>",BSN,21,59&‌#8532;,4,3,1,72,38,34,7,39,25,5.128,5.101,1.860,.64,-.21
"<a href=""https://www.baseball-reference.com/players/r/rozekdi01.shtml"">Dick Rozek</a>",CLE,23,25&‌#8531;,0,0,0,28,15,14,3,19,14,4.974,5.236,1.855,.74,.00
"<a href=""https://www.baseball-reference.com/players/r/rushbo01.shtml"">Bob Rush</a>",CHN,24,254&‌#8532;,13,20,1,261,124,105,11,93,93,3.711,3.435,1.390,1.00,.00
"<a href=""https://www.baseball-reference.com/players/s/sainjo01.shtml"">Johnny Sain</a>",BSN,32,278&‌#8531;,20,13,0,294,139,122,34,70,96,3.945,4.213,1.308,1.37,.00
"<a href=""https://www.baseball-reference.com/players/s/sanfofr01.shtml"">Fred Sanford</a>",NYA,30,112&‌#8532;,5,4,0,103,60,57,9,79,54,4.553,4.814,1.615,.68,.24
"<a href=""https://www.baseball-reference.com/players/s/scarbra01.shtml"">Ray Scarborough</a>",2,32,207&‌#8532;,13,18,1,222,125,114,11,84,94,4.941,3.471,1.474,1.12,.00
"<a href=""https://www.baseball-reference.com/players/s/schacsi01.shtml"">Sid Schacht</a>",SLA,32,10&‌#8532;,0,0,0,24,22,19,5,14,7,16.031,9.497,3.562,.50,.00
"<a href=""https://www.baseball-reference.com/players/s/schanch01.shtml"">Charley Schanz</a>",BOS,31,22&‌#8532;,3,2,0,25,21,21,3,24,14,8.338,6.045,2.162,.58,-.57
"<a href=""https://www.baseball-reference.com/players/s/scheica01.shtml"">Carl Scheib</a>",PHA,23,106,3,10,3,138,96,85,13,70,37,7.217,5.316,1.962,.53,-2.28
"<a href=""https://www.baseball-reference.com/players/s/schmijo01.shtml"">Johnny Schmitz</a>",CHN,29,193,10,16,0,217,122,107,23,91,75,4.990,4.670,1.596,.82,.00
"<a href=""https://www.baseball-reference.com/players/s/shantbo01.shtml"">Bobby Shantz</a>",PHA,24,214&‌#8532;,8,14,0,251,122,110,18,85,93,4.612,3.857,1.565,1.09,.00
"<a href=""https://www.baseball-reference.com/players/s/simaal01.shtml"">Al Sima</a>",WS1,28,77,4,5,0,89,49,41,9,26,23,4.792,4.428,1.494,.88,.45
"<a href=""https://www.baseball-reference.com/players/s/simmocu01.shtml"">Curt Simmons</a>",PHI,21,214&‌#8532;,17,8,1,178,93,81,19,88,146,3.396,3.595,1.239,1.66,.00
"<a href=""https://www.baseball-reference.com/players/s/singlel01.shtml"">Elmer Singleton</a>",WS1,32,36&‌#8531;,1,2,0,39,23,21,4,17,19,5.202,4.395,1.541,1.12,.12
"<a href=""https://www.baseball-reference.com/players/s/sleatlo01.shtml"">Lou Sleater</a>",SLA,23,1,0,0,0,0,0,0,0,0,1,.000,.199,.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/s/smithfr06.shtml"">Frank Smith</a>",CIN,22,90&‌#8532;,2,7,3,73,43,39,12,39,55,3.871,4.153,1.235,1.41,1.90
"<a href=""https://www.baseball-reference.com/players/s/spahnwa01.shtml"">Warren Spahn</a>",BSN,29,293,21,17,1,248,123,103,22,111,191,3.164,3.393,1.225,1.72,5.27
"<a href=""https://www.baseball-reference.com/players/s/spencge01.shtml"">George Spencer</a>",NY1,23,25&‌#8531;,1,0,0,12,7,7,3,7,5,2.487,4.896,.750,.71,.93
"<a href=""https://www.baseball-reference.com/players/s/stalege01.shtml"">Gerry Staley</a>",SLN,29,169&‌#8532;,13,13,3,201,101,94,14,61,62,4.986,3.857,1.544,1.02,.00
"<a href=""https://www.baseball-reference.com/players/s/starrdi01.shtml"">Dick Starr</a>",SLA,29,123&‌#8532;,7,5,2,140,83,69,11,74,30,5.022,4.861,1.730,.41,1.06
"<a href=""https://www.baseball-reference.com/players/s/stobbch01.shtml"">Chuck Stobbs</a>",BOS,20,169&‌#8531;,12,7,1,158,104,96,17,88,78,5.102,4.487,1.453,.89,.00
"<a href=""https://www.baseball-reference.com/players/s/stuarma01.shtml"">Marlin Stuart</a>",DET,31,43&‌#8532;,3,1,2,59,32,27,6,22,19,5.565,4.823,1.855,.86,-.40
"<a href=""https://www.baseball-reference.com/players/s/stuffpa01.shtml"">Paul Stuffel</a>",PHI,23,5,0,0,0,4,1,1,0,1,3,1.800,1.394,1.000,3.00,.14
"<a href=""https://www.baseball-reference.com/players/s/sucheji01.shtml"">Jim Suchecki</a>",BOS,22,4,0,0,0,3,2,2,0,4,3,4.500,4.171,1.750,.75,.05
"<a href=""https://www.baseball-reference.com/players/s/surkoma01.shtml"">Max Surkont</a>",BSN,28,55&‌#8532;,5,2,0,63,29,20,5,20,21,3.234,3.934,1.491,1.05,.00
"<a href=""https://www.baseball-reference.com/players/t/tayloha03.shtml"">Harry Taylor</a>",BOS,31,19,2,0,0,13,3,3,0,8,8,1.421,3.046,1.105,1.00,1.13
"<a href=""https://www.baseball-reference.com/players/t/thompjo01.shtml"">Jocko Thompson</a>",PHI,33,4,0,0,0,1,1,0,0,4,2,.000,4.905,1.250,.50,.10
"<a href=""https://www.baseball-reference.com/players/t/troutdi01.shtml"">Dizzy Trout</a>",DET,35,184&‌#8532;,13,5,4,190,84,77,13,64,88,3.753,3.497,1.375,1.38,.00
"<a href=""https://www.baseball-reference.com/players/t/truckvi01.shtml"">Virgil Trucks</a>",DET,33,48&‌#8531;,3,1,0,45,20,19,6,21,25,3.538,4.427,1.366,1.19,.00
"<a href=""https://www.baseball-reference.com/players/v/vancuch01.shtml"">Chris Van Cuyk</a>",BRO,23,33&‌#8531;,1,3,0,33,19,18,3,12,21,4.860,3.492,1.350,1.75,.06
"<a href=""https://www.baseball-reference.com/players/v/vandejo01.shtml"">Johnny Vander Meer</a>",CHN,35,73&‌#8532;,3,4,1,60,46,31,10,59,41,3.787,5.678,1.615,.69,.20
"<a href=""https://www.baseball-reference.com/players/v/vargaan01.shtml"">Andy Varga</a>",CHN,19,1,0,0,0,0,0,0,0,1,0,.000,8.520,1.000,.00,.04
"<a href=""https://www.baseball-reference.com/players/v/voisebi01.shtml"">Bill Voiselle</a>",CHN,31,51&‌#8531;,0,4,0,64,39,33,7,29,25,5.786,4.896,1.812,.86,-.34
"<a href=""https://www.baseball-reference.com/players/w/wallmu01.shtml"">Murray Wall</a>",BSN,23,4,0,0,0,6,5,4,0,2,2,9.000,3.009,2.000,1.00,-.10
"<a href=""https://www.baseball-reference.com/players/w/walshju01.shtml"">Junior Walsh</a>",PIT,31,62&‌#8531;,1,1,2,56,36,35,6,34,33,5.053,4.426,1.444,.97,.56
"<a href=""https://www.baseball-reference.com/players/w/waltebu01.shtml"">Bucky Walters</a>",BSN,41,4,0,0,0,5,2,2,0,2,0,4.500,3.981,1.750,.00,.05
"<a href=""https://www.baseball-reference.com/players/w/wehmehe01.shtml"">Herm Wehmeier</a>",CIN,23,230,10,18,4,255,157,145,27,135,121,5.674,4.719,1.696,.90,.00
"<a href=""https://www.baseball-reference.com/players/w/weikdi01.shtml"">Dick Weik</a>",2,22,70,2,6,0,56,44,32,3,73,42,4.114,5.124,1.843,.58,.00
"<a href=""https://www.baseball-reference.com/players/w/weltedi01.shtml"">Dick Welteroth</a>",WS1,22,6,0,0,0,5,5,2,0,6,2,3.000,4.928,1.833,.33,-.03
"<a href=""https://www.baseball-reference.com/players/w/werlebi01.shtml"">Bill Werle</a>",PIT,29,215&‌#8531;,8,16,8,249,127,110,25,65,78,4.598,4.160,1.458,1.20,1.80
"<a href=""https://www.baseball-reference.com/players/w/whiteha01.shtml"">Hal White</a>",DET,31,111,9,6,1,96,59,56,7,65,53,4.541,4.229,1.450,.82,.97
"<a href=""https://www.baseball-reference.com/players/w/widmaal01.shtml"">Al Widmar</a>",SLA,25,194&‌#8532;,7,15,4,211,115,103,16,74,78,4.762,3.903,1.464,1.05,3.22
"<a href=""https://www.baseball-reference.com/players/w/wightbi01.shtml"">Bill Wight</a>",CHA,28,206,10,16,0,213,89,82,10,79,62,3.583,3.763,1.417,.78,.00
"<a href=""https://www.baseball-reference.com/players/w/wilkste01.shtml"">Ted Wilks</a>",SLN,34,24&‌#8531;,2,0,0,27,18,18,4,9,15,6.658,4.465,1.479,1.67,.00
"<a href=""https://www.baseball-reference.com/players/w/wynnea01.shtml"">Early Wynn</a>",CLE,30,213&‌#8532;,18,8,0,166,88,76,20,101,143,3.201,3.857,1.250,1.42,3.48
"<a href=""https://www.baseball-reference.com/players/w/wyseha01.shtml"">Hank Wyse</a>",PHA,32,170&‌#8532;,9,14,0,192,121,111,16,87,33,5.854,4.817,1.635,.38,-.68
"<a href=""https://www.baseball-reference.com/players/z/zoldasa01.shtml"">Sam Zoldak</a>",CLE,31,63&‌#8532;,4,2,4,64,33,28,6,21,15,3.958,4.288,1.335,.71,.47
