cx,cy,nameascii,adm0name,adm0_a3
429.6623,83.947,Udine,Italy,ITA
427.4394,84.8362,Treviso,Italy,ITA
617.4841,97.8185,Yumen,China,CHN
629.6441,107.2219,Linxia,China,CHN
657.6316,98.4632,Zhuozhou,China,CHN
661.6109,128.0515,Sanming,China,CHN
654.5416,135.054,Huizhou,China,CHN
659.4991,133.7201,Chaozhou,China,CHN
413.8271,84.325,Annecy,France,FRA
409.2699,84.0286,Roanne,France,FRA
223.1673,194.5195,Pinas,Ecuador,ECU
197.8991,188.4358,Puerto Villamil,Ecuador,ECU
201.0484,188.3617,Puerto Baquerizo Moreno,Ecuador,ECU
224.5899,189.94,Guaranda,Ecuador,ECU
224.9678,192.452,Azogues,Ecuador,ECU
220.2106,191.2517,Salinas,Ecuador,ECU
224.9457,191.2293,Alausi,Ecuador,ECU
225.8127,187.0502,Sangolqui,Ecuador,ECU
232.8004,173.6529,Sonson,Colombia,COL
238.0836,173.6454,Sogamoso,Colombia,COL
236.0607,170.5999,Barrancabermeja,Colombia,COL
213.6528,164.42,Cartago,Costa Rica,CRI
215.3868,167.1319,Golfito,Costa Rica,CRI
212.9858,164.0864,Alajuela,Costa Rica,CRI
211.0518,163.175,Canas,Costa Rica,CRI
222.3447,185.005,Muisne,Ecuador,ECU
203.2046,155.5055,Sensuntepeque,El Salvador,SLV
200.7594,155.8614,Sonsonate,El Salvador,SLV
204.1976,156.3874,San Miguel,El Salvador,SLV
225.1414,137.8105,Ciego de Avila,Cuba,CUB
231.2839,141.4179,Palma Soriano,Cuba,CUB
228.5396,146.4211,May Pen,Jamaica,JAM
229.1694,146.3839,Spanish Town,Jamaica,JAM
233.9266,176.7798,Girardot,Colombia,COL
232.7706,180.3811,Campoalegre,Colombia,COL
227.6801,183.9379,Tuquerres,Colombia,COL
229.8808,183.8045,Mocoa,Colombia,COL
231.4812,175.8017,Cartago,Colombia,COL
227.1908,185.005,San Gabriel,Ecuador,ECU
234.0155,162.0857,Soledad,Colombia,COL
233.6821,162.7082,Sabanalarga,Colombia,COL
232.7262,163.5529,Arjona,Colombia,COL
234.0822,165.8426,Magangue,Colombia,COL
237.3945,163.0639,Valledupar,Colombia,COL
238.7505,180.6479,San Jose del Guaviare,Colombia,COL
238.0391,177.2689,Puerto Lopez,Colombia,COL
216.8337,135.4739,San Antonio de los Banos,Cuba,CUB
217.8809,135.5961,Guines,Cuba,CUB
223.5624,136.3082,Caibarien,Cuba,CUB
223.155,136.7528,Placetas,Cuba,CUB
419.192,70.698,Bielefeld,Germany,DEU
416.7912,71.8095,Dortmund,Germany,DEU
415.2351,72.0318,Duisburg,Germany,DEU
416.1687,72.4319,Wuppertal,Germany,DEU
415.8277,71.9873,Essen,Germany,DEU
418.903,77.4337,Karlsruhe,Germany,DEU
419.5698,76.5,Heidelberg,Germany,DEU
421.3483,72.3207,Kassel,Germany,DEU
418.5028,68.2526,Oldenburg,Germany,DEU
416.2724,67.7265,Emden,Germany,DEU
423.5713,70.2089,Braunschweig,Germany,DEU
424.7494,73.0542,Erfurt,Germany,DEU
434.7925,85.2426,Karlovac,Croatia,HRV
432.3522,85.5921,Rijeka,Croatia,HRV
424.6086,74.618,Coburg,Germany,DEU
424.4605,78.8786,Augsburg,Germany,DEU
424.6828,76.3888,Furth,Germany,DEU
432.3745,77.4781,Ceske Budejovice,Czech Republic,CZE
433.7527,73.4323,Liberec,Czech Republic,CZE
428.9509,73.3656,Chemnitz,Germany,DEU
440.2785,85.9694,Slavonski Brod,Croatia,HRV
438.5766,76.0331,Olomouc,Czech Republic,CZE
460.8808,54.3144,Kohtla-Jarve,Estonia,EST
599.4852,122.0049,Gyangze,China,CHN
644.6221,109.0109,Dali,China,CHN
652.6966,102.1758,Yangquan,China,CHN
646.4944,113.9576,Shiyan,China,CHN
648.095,114.0688,Danjiangkou,China,CHN
649.7177,118.9594,Shashi,China,CHN
652.9189,116.8476,Anlu,China,CHN
652.3188,128.6295,Zixing,China,CHN
632.3116,117.1514,Deyang,China,CHN
619.1216,130.7117,Tengchong,China,CHN
630.1022,134.4272,Mengzi,China,CHN
625.9662,130.7049,Chuxiong,China,CHN
657.4316,102.5092,Hengshui,China,CHN
655.9296,96.1193,Xuanhua,China,CHN
653.7191,111.7346,Luohe,China,CHN
668.68,93.417,Beipiao,China,CHN
671.4275,98.2723,Wafangdian,China,CHN
665.6125,106.3551,Zhucheng,China,CHN
662.0487,99.1481,Hangu,China,CHN
663.3226,109.934,Xinyi,China,CHN
665.7234,114.3356,Yangzhou,China,CHN
669.4803,122.2272,Linhai,China,CHN
669.7693,122.6718,Huangyan,China,CHN
697.9283,109.2848,Okayama,Japan,JPN
691.3223,110.8556,Shimonoseki,Japan,JPN
676.5494,85.2142,Daan,China,CHN
675.8603,87.9485,Changling,China,CHN
679.7728,93.7061,Tonghua,China,CHN
681.2844,93.217,Baishan,China,CHN
688.1374,91.0333,Yanji,China,CHN
691.1102,116.5957,Kanoya,Japan,JPN
698.2122,110.0124,Takamatsu,Japan,JPN
699.3408,110.6289,Tokushima,Japan,JPN
670.3621,73.4693,Ergun Zuoqi,China,CHN
652.6163,93.9963,Shangdu,China,CHN
675.2527,73.9509,Orongen Zizhiqi,China,CHN
673.0371,79.6567,Zalantun,China,CHN
647.9634,95.0054,Wuchuan,China,CHN
638.4027,95.474,Hanggin Houqi,China,CHN
678.817,83.2135,Anda,China,CHN
680.551,82.5687,Qinggang,China,CHN
675.438,81.5239,Angangxi,China,CHN
675.0156,81.4129,Hulan Ergi,China,CHN
683.6894,82.1645,Qingan,China,CHN
680.5105,80.5418,Baiquan,China,CHN
682.7872,81.3328,Suileng,China,CHN
689.7805,85.699,Linkou,China,CHN
705.2929,104.7766,Toyama,Japan,JPN
704.7816,104.8433,Takaoka,Japan,JPN
702.2639,108.5415,Otsu,Japan,JPN
709.3892,105.4598,Maebashi,Japan,JPN
710.7949,107.3776,Kawasaki,Japan,JPN
710.3193,106.5157,Kawagoe,Japan,JPN
711.1617,105.1101,Utsunomiya,Japan,JPN
709.9525,107.0937,Hachioji,Japan,JPN
712.2954,103.1984,Koriyama,Japan,JPN
201.404,150.3483,San Luis,Guatemala,GTM
199.3144,151.9711,Coban,Guatemala,GTM
202.924,151.1693,Livingston,Guatemala,GTM
200.3814,154.5942,Jutiapa,Guatemala,GTM
241.4701,145.3096,Neiba,Dominican Republic,DOM
243.4709,143.6424,La Vega,Dominican Republic,DOM
244.0635,143.457,San Francisco de Macoris,Dominican Republic,DOM
283.8997,175.8462,Roura,France,FRA
282.4993,174.4012,Sinnamary,France,FRA
571.7716,117.2254,Simla,India,IND
571.4457,123.1164,Gurgaon,India,IND
571.4457,121.8938,Sonipat,India,IND
570.4676,122.1161,Rohtak,India,IND
568.567,121.5159,Hisar,India,IND
569.4561,122.3161,Bhiwani,India,IND
571.0011,118.9594,Ambala,India,IND
565.7696,110.1119,Sopore,India,IND
562.5461,141.3082,Silvassa,India,IND
562.8653,143.5676,Kalyan,India,IND
568.8004,139.6334,Bhusawal,India,IND
609.674,126.8956,Jorhat,India,IND
394.0424,78.5081,St.-Brieuc,France,FRA
400.9706,82.806,Poitier,France,FRA
399.0515,80.8126,Angers,France,FRA
396.7583,89.7196,Biarritz,France,FRA
412.3451,89.6157,Aix-en-Provence,France,FRA
406.6764,91.4386,Perpignan,France,FRA
400.415,90.2531,Tarbes,France,FRA
407.0766,84.5918,Clermont-Ferrand,France,FRA
406.1577,78.4711,Melun,France,FRA
406.4171,74.5808,Arras,France,FRA
413.6345,81.3684,Besancon,France,FRA
241.359,303.4022,Rio Verde,Chile,CHL
244.3229,228.8575,Cuya,Chile,CHL
246.9979,235.9785,Chuquicamata,Chile,CHL
245.3529,236.0452,Maria Elena,Chile,CHL
243.9968,247.4493,Tierra Amarilla,Chile,CHL
242.3963,255.6744,Combarbala,Chile,CHL
243.0632,261.054,San Bernardo,Chile,CHL
243.0187,259.1645,San Felipe,Chile,CHL
241.1959,259.7869,Vina del Mar,Chile,CHL
241.8627,258.5198,La Ligua,Chile,CHL
241.8183,259.4534,Quillota,Chile,CHL
238.0391,272.4803,Nueva Imperial,Chile,CHL
238.7728,273.8808,Loncoche,Chile,CHL
239.662,273.6808,Villarica,Chile,CHL
237.4782,273.5397,Tolten,Chile,CHL
241.8777,271.7985,Lonquimay,Chile,CHL
238.5949,270.3684,Angol,Chile,CHL
239.2173,270.7462,Collipulli,Chile,CHL
237.7502,275.9258,La Union,Chile,CHL
238.0391,276.0371,Rio Bueno,Chile,CHL
237.5945,268.6788,Coronel,Chile,CHL
237.6909,267.9824,Talcahuano,Chile,CHL
238.995,267.0117,Quirihue,Chile,CHL
237.1944,269.6793,Curanilahue,Chile,CHL
240.1288,270.1017,Santa Barbara,Chile,CHL
240.1733,262.788,Pichilemu,Chile,CHL
242.4186,263.2326,San Fernando,Chile,CHL
237.9725,278.2378,Puerto Varas,Chile,CHL
237.6355,279.1764,Calbuco,Chile,CHL
236.2556,280.796,Castro,Chile,CHL
236.1497,281.0833,Chonchi,Chile,CHL
241.0847,266.0335,Linares,Chile,CHL
239.4619,266.3004,Cauquenes,Chile,CHL
452.915,101.9978,Piraievs,Greece,GRC
451.2477,98.8413,Volos,Greece,GRC
453.6165,107.4171,Hania,Greece,GRC
454.475,95.3484,Kavala,Greece,GRC
457.7487,95.5542,Alexandroupoli,Greece,GRC
495.2188,92.439,Kutaisi,Georgia,GEO
497.9865,92.4779,Tskhinvali,Georgia,GEO
477.6571,116.892,Beer Sheva,Israel,ISR
464.4376,48.8311,Savonlinna,Finland,FIN
448.6356,49.693,Pori,Finland,FIN
542.6756,85.2415,Zhosaly,Kazakhstan,KAZ
517.6522,120.1122,Marv Dasht,Iran,IRN
522.4126,105.3927,Shahrud,Iran,IRN
515.0405,107.852,Varamin,Iran,IRN
509.8238,115.2692,Masjed Soleyman,Iran,IRN
508.7125,110.9567,Borujerd,Iran,IRN
506.2849,118.8057,Az Aubayr,Iraq,IRQ
500.096,115.2494,Ad Diwaniyah,Iraq,IRQ
502.882,116.5196,Ash Shatrah,Iraq,IRQ
508.8235,110.0674,Malayer,Iran,IRN
508.0456,104.8433,Zanjan,Iran,IRN
500.265,102.9315,Urmia,Iran,IRN
504.8509,100.8132,Ahar,Iran,IRN
504.7555,107.8888,Sanandaj,Iran,IRN
501.4796,111.3487,Mandali,Iraq,IRQ
530.987,105.8436,Neyshabur,Iran,IRN
527.6525,103.0649,Bojnurd,Iran,IRN
524.1179,120.849,Sirjan,Iran,IRN
569.1338,116.2919,Hoshiarpur,India,IND
566.1549,127.5625,Ajmer,India,IND
573.7354,125.006,Hathras,India,IND
579.7375,124.9393,Sitapur,India,IND
577.6479,122.6941,Pilibhit,India,IND
576.0473,124.0501,Budaun,India,IND
574.5022,126.0064,Firozabad,India,IND
572.8907,125.2283,Mathura,India,IND
573.2873,123.2045,Bulandshahr,India,IND
573.0969,122.4636,Hapur,India,IND
572.9463,120.8156,Muzaffarnagar,India,IND
597.2251,125.5988,Gangtok,India,IND
421.1259,60.9093,Viborg,Denmark,DNK
427.0911,62.6507,Roskilde,Denmark,DNK
496.4859,112.0681,Ar Ramadi,Iraq,IRQ
498.6867,113.4939,Al Musayyib,Iraq,IRQ
443.9786,83.947,Subotica,Serbia,SRB
297.638,199.2766,Grajau,Brazil,BRA
301.2615,198.0318,Presidente Dutra,Brazil,BRA
301.6171,193.9192,Itapecuru Mirim,Brazil,BRA
302.2619,192.0296,Sao Jose de Ribamar,Brazil,BRA
299.3274,194.4972,Santa Ines,Brazil,BRA
301.8394,192.8967,Rosario,Brazil,BRA
304.9851,197.7317,Timon,Brazil,BRA
295.3483,189.0064,Capanema,Brazil,BRA
287.2566,190.6958,Portel,Brazil,BRA
290.6354,197.7428,Itupiranga,Brazil,BRA
264.1595,212.2368,Pimenta Bueno,Brazil,BRA
276.3416,236.4453,Ponta Pora,Brazil,BRA
277.5642,234.4002,Maracaju,Brazil,BRA
275.4079,234.111,Jardim,Brazil,BRA
285.2558,232.5773,Tres Lagoas,Brazil,BRA
304.7515,228.1091,Guanhaes,Brazil,BRA
305.4406,234.2224,Leopoldina,Brazil,BRA
302.7508,230.7767,Nova Lima,Brazil,BRA
298.1047,235.7562,Pouso Alegre,Brazil,BRA
301.1502,230.9546,Itauna,Brazil,BRA
306.5522,230.3543,Caratinga,Brazil,BRA
303.2844,226.9086,Diamantina,Brazil,BRA
310.5313,226.0193,Nanuque,Brazil,BRA
302.9287,233.5332,Barbacena,Brazil,BRA
296.7043,234.7781,Pocos de Caldas,Brazil,BRA
296.3932,233.6889,Guaxupe,Brazil,BRA
301.8617,233.3332,Sao Joao del Rei,Brazil,BRA
305.9965,233.3332,Muriae,Brazil,BRA
296.6154,232.3995,Passos,Brazil,BRA
302.8843,232.3106,Conselheiro Lafaiete,Brazil,BRA
299.2385,231.8437,Formiga,Brazil,BRA
291.4357,230.8878,Frutal,Brazil,BRA
288.6347,230.2208,Iturama,Brazil,BRA
290.2798,228.5315,Ituiutaba,Brazil,BRA
293.0808,227.7979,Araguari,Brazil,BRA
309.7533,222.3071,Almenara,Brazil,BRA
275.4301,221.1511,Varzea Grande,Brazil,BRA
272.3846,222.0403,Caceres,Brazil,BRA
276.7861,255.0075,Santana do Livramento,Brazil,BRA
286.4563,252.8733,Canoas,Brazil,BRA
274.7189,253.896,Quarai,Brazil,BRA
281.5879,260.8762,Santa Vitoria do Palmar,Brazil,BRA
284.6778,256.0967,Sao Lourenco do Sul,Brazil,BRA
287.2787,251.6285,Canela,Brazil,BRA
279.4759,253.7626,Sao Gabriel,Brazil,BRA
278.1422,253.6069,Rosario do Sul,Brazil,BRA
282.6105,253.1178,Cachoeira do Sul,Brazil,BRA
288.4792,252.7844,Osorio,Brazil,BRA
283.6552,252.4066,Santa Cruz do Sul,Brazil,BRA
278.0533,249.5166,Sao Luiz Gonzaga,Brazil,BRA
279.5649,249.2722,Santo Angelo,Brazil,BRA
282.8549,249.2499,Carazinho,Brazil,BRA
284.0332,247.7827,Erechim,Brazil,BRA
279.5872,239.9131,Guaira,Brazil,BRA
284.6334,245.2262,Palmas,Brazil,BRA
285.9004,238.4016,Arapongas,Brazil,BRA
292.3373,243.1096,Paranagua,Brazil,BRA
290.9022,243.2033,Sao Jose dos Pinhais,Brazil,BRA
285.7893,242.7809,Guarapuava,Brazil,BRA
289.5462,244.3815,Rio Negro,Brazil,BRA
285.8115,238.7128,Apucarana,Brazil,BRA
289.6796,243.6257,Lapa,Brazil,BRA
287.6123,242.981,Irati,Brazil,BRA
289.0572,241.4694,Castro,Brazil,BRA
287.7011,240.4466,Telemaco Borba,Brazil,BRA
289.1239,237.8457,Jacarezinho,Brazil,BRA
284.5667,246.8935,Concordia,Brazil,BRA
291.1024,246.2044,Blumenau,Brazil,BRA
291.458,246.6711,Brusque,Brazil,BRA
290.1909,250.6948,Ararangua,Brazil,BRA
291.0801,245.2262,Jaragua do Sul,Brazil,BRA
291.2579,249.6723,Tubarao,Brazil,BRA
291.7915,249.6723,Laguna,Brazil,BRA
285.7449,246.7601,Joacaba,Brazil,BRA
286.8119,245.8709,Cacador,Brazil,BRA
288.1902,244.5592,Canoinhas,Brazil,BRA
309.4198,192.8077,Camocim,Brazil,BRA
315.7999,197.3427,Russas,Brazil,BRA
310.5313,194.5639,Sobral,Brazil,BRA
312.8656,200.4993,Iguatu,Brazil,BRA
313.488,197.4093,Quixada,Brazil,BRA
312.8434,196.0311,Caninde,Brazil,BRA
306.4633,197.0759,Campo Maior,Brazil,BRA
306.1966,195.8088,Barras,Brazil,BRA
320.5572,207.4351,Rio Largo,Brazil,BRA
318.8307,207.2941,Palmeira dos Indios,Brazil,BRA
313.4658,222.5515,Santa Cruz Cabralia,Brazil,BRA
315.1649,207.1031,Paulo Afonso,Brazil,BRA
307.597,217.9499,Brumado,Brazil,BRA
311.3761,216.4382,Jaguaquara,Brazil,BRA
310.7537,220.2618,Itapetinga,Brazil,BRA
312.7988,218.15,Ubaitaba,Brazil,BRA
308.7975,232.7107,Cachoeiro de Itapemirim,Brazil,BRA
302.0396,236.5121,Barra Mansa,Brazil,BRA
303.5957,236.9122,Nova Iguacu,Brazil,BRA
303.9514,236.9788,Duque de Caxias,Brazil,BRA
304.4182,237.2679,Niteroi,Brazil,BRA
306.7746,237.2456,Cabo Frio,Brazil,BRA
307.3303,236.1118,Macae,Brazil,BRA
306.4189,233.9556,Miracema,Brazil,BRA
316.2001,198.921,Apodi,Brazil,BRA
320.1348,200.1881,Santa Cruz,Brazil,BRA
184.8575,74.8771,Selkirk,Canada,CAN
184.524,69.9498,Berens River,Canada,CAN
175.0022,62.4655,Pukatawagan,Canada,CAN
184.5981,73.8028,Gimli,Canada,CAN
189.563,66.3929,Island Lake,Canada,CAN
171.7047,73.1359,Melville,Canada,CAN
169.3705,75.9519,Weyburn,Canada,CAN
166.1471,63.8733,La Ronge,Canada,CAN
164.9617,54.611,Stony Rapids,Canada,CAN
149.4376,68.5045,Camrose,Canada,CAN
138.8411,67.6525,Hinton,Canada,CAN
151.1419,67.4302,Vegreville,Canada,CAN
149.734,70.0244,Stettler,Canada,CAN
151.3314,64.6026,Lac La Biche,Canada,CAN
148.1779,68.6159,Wetaskiwin,Canada,CAN
138.6197,55.1296,Meander River,Canada,CAN
141.2123,77.2114,Creston,Canada,CAN
142.8797,76.2851,Cranbrook,Canada,CAN
114.3881,65.2071,Terrace,Canada,CAN
129.1341,77.0632,Chilliwack,Canada,CAN
219.6414,33.4904,Hall Beach,Canada,CAN
154.0688,47.6452,Lutselke,Canada,CAN
143.0278,51.091,Hay River,Canada,CAN
125.8737,41.458,Doline,Canada,CAN
124.614,32.1214,Paulatuk,Canada,CAN
102.9026,36.4563,Tsiigehtchic,Canada,CAN
220.4997,87.289,Owen Sound,Canada,CAN
223.686,87.2149,Orillia,Canada,CAN
216.9799,76.5074,Kapuskasing,Canada,CAN
214.4975,83.547,Thessalon,Canada,CAN
206.9023,75.8406,Geraldton,Canada,CAN
228.206,88.1782,Belleville,Canada,CAN
217.054,90.8459,Sarnia,Canada,CAN
226.0943,87.8819,Peterborough,Canada,CAN
224.9457,88.8155,Oshawa,Canada,CAN
219.6105,90.8384,London,Canada,CAN
221.2777,89.7713,Kitchener,Canada,CAN
223.1302,80.7681,New Liskeard,Canada,CAN
231.9585,87.2387,Brockville,Canada,CAN
200.4186,68.6528,Big Beaver House,Canada,CAN
257.1837,75.6051,Port-Menier,Canada,CAN
245.6567,80.0272,Riviere-du-Loup,Canada,CAN
239.0987,84.362,Drummondville,Canada,CAN
240.3956,85.4365,Sherbrooke,Canada,CAN
251.9923,77.2114,Cap-Chat,Canada,CAN
248.714,76.9387,Baie-Comeau,Canada,CAN
262.8242,74.7853,Natashquan,Canada,CAN
225.6866,70.2459,Eastmain,Canada,CAN
251.6958,64.5402,Schefferville,Canada,CAN
232.0381,48.1286,Salluit,Canada,CAN
226.5759,78.397,Amos,Canada,CAN
236.987,84.0286,Joliette,Canada,CAN
235.7272,84.6214,St.-Jerome,Canada,CAN
269.857,72.449,St-Augustin,Canada,CAN
224.5383,79.1009,Rouyn-Noranda,Canada,CAN
224.1675,77.8782,La Sarre,Canada,CAN
260.9954,85.0291,New Glasgow,Canada,CAN
256.3567,88.4599,Liverpool,Canada,CAN
257.4758,84.5104,Amherst,Canada,CAN
265.1732,83.8804,Baddeck,Canada,CAN
272.5693,77.046,Deer Lake,Canada,CAN
276.6683,75.284,La Scie,Canada,CAN
266.3677,63.0953,Hopedale,Canada,CAN
266.1824,67.8747,Happy Valley - Goose Bay,Canada,CAN
275.0744,69.5791,Port Hope Simpson,Canada,CAN
446.735,88.5043,Kragujevac,Serbia,SRB
445.5779,85.484,Zrenjanin,Serbia,SRB
239.5063,301.1794,28 de Noviembre,Argentina,ARG
244.0635,294.7695,Gobernador Gregores,Argentina,ARG
247.0568,297.4547,Comondante Luis Piedrabuena,Argentina,ARG
244.0267,287.9154,Paso Rio Mayo,Argentina,ARG
242.7669,286.4703,Alto Rio Sanguer,Argentina,ARG
242.0258,279.8384,El Maiten,Argentina,ARG
255.6453,281.439,Puerto Madryn,Argentina,ARG
255.0008,282.5061,Trelew,Argentina,ARG
247.2831,259.3313,Las Heras,Argentina,ARG
247.976,259.8758,San Martin,Argentina,ARG
246.0731,258.8157,Uspallata,Argentina,ARG
246.3087,272.9249,Cutral Co,Argentina,ARG
253.867,225.3747,Punata,Bolivia,BOL
253.6669,225.4637,Cliza,Bolivia,BOL
252.8888,225.0413,Quillacollo,Bolivia,BOL
256.2233,223.8632,Puerto Villarroel,Bolivia,BOL
255.9122,228.9983,Tarabuco,Bolivia,BOL
254.8229,210.4361,Guayaramerin,Bolivia,BOL
254.445,216.9496,Santa Ana,Bolivia,BOL
258.8908,216.5494,Baures,Bolivia,BOL
291.0579,225.775,Morrinhos,Brazil,BRA
289.957,220.3804,Ceres,Brazil,BRA
293.6365,226.7753,Catalao,Brazil,BRA
294.3923,223.6408,Cristalina,Brazil,BRA
290.1909,223.3741,Trindade,Brazil,BRA
286.5674,222.9295,Ipora,Brazil,BRA
290.1909,222.7294,Inhumas,Brazil,BRA
289.5018,221.9735,Itaberai,Brazil,BRA
262.2255,272.7914,Punta Alta,Argentina,ARG
266.3158,260.4538,San Nicolas,Argentina,ARG
269.1613,262.2989,Campana,Argentina,ARG
265.7601,263.3883,Chacabuco,Argentina,ARG
268.0941,263.4104,Mercedes,Argentina,ARG
263.426,263.8995,Lincoln,Argentina,ARG
266.7604,263.9438,Chivilcoy,Argentina,ARG
266.4492,265.1221,Veinticinco de Mayo,Argentina,ARG
264.8709,265.1576,Nueve de Julio,Argentina,ARG
271.9845,267.1229,Dolores,Argentina,ARG
260.8843,274.1327,Pedro Luro,Argentina,ARG
266.2492,271.6577,Tres Arroyos,Argentina,ARG
262.5887,269.6495,Coronel Suarez,Argentina,ARG
270.7396,270.4647,Balcarce,Argentina,ARG
249.7693,270.3907,25 de Mayo,Argentina,ARG
249.9323,273.1026,General Roca,Argentina,ARG
244.0267,277.5783,Comallo,Argentina,ARG
245.5456,278.1712,Ingeniero Jacobacci,Argentina,ARG
256.9941,275.5036,General Conesa,Argentina,ARG
254.2153,273.6509,Choele Choel,Argentina,ARG
262.2033,256.23019999999997,San Francisco,Argentina,ARG
257.0014,256.7414,Alta Gracia,Argentina,ARG
259.6023,258.4087,Villa Maria,Argentina,ARG
260.8918,258.8311,Bell Ville,Argentina,ARG
256.883,257.9047,Villa Rumipal,Argentina,ARG
256.8458,256.2079,Villa Carlos Paz,Argentina,ARG
252.9926,250.5317,Chumbicha,Argentina,ARG
250.0288,248.7533,Tinogasta,Argentina,ARG
254.1782,236.8603,Abra Pampa,Argentina,ARG
254.9563,237.9347,Humahuaca,Argentina,ARG
252.4369,238.4164,Susques,Argentina,ARG
252.1776,256.05219999999997,Chepes,Argentina,ARG
258.6242,235.3339,Yacuiba,Argentina,ARG
258.3796,236.4898,Tartagal,Argentina,ARG
257.5497,242.1214,Joaquin V. Gonzalez,Argentina,ARG
255.6232,241.195,General Guemes,Argentina,ARG
255.1045,244.6408,Trancas,Argentina,ARG
265.8489,245.9153,Presidencia Roque Saenz Pena,Argentina,ARG
264.256,245.3075,Pampa del Infierno,Argentina,ARG
265.2562,247.6788,Villa Angela,Argentina,ARG
262.7368,239.4908,Ingeniero Guillermo N. Juarez,Argentina,ARG
267.5533,242.6771,Comandante Fontana,Argentina,ARG
261.7364,236.3341,Doctor Pedro P. Pena,Argentina,ARG
269.5836,248.8719,San Lorenzo,Argentina,ARG
269.4947,247.4714,Corrientes,Argentina,ARG
270.7618,258.5642,Concepcion del Uruguay,Argentina,ARG
266.4492,258.8533,Victoria,Argentina,ARG
268.3165,260.0537,Gualeguay,Argentina,ARG
265.6637,256.9044,Parana,Argentina,ARG
266.0712,260.2315,Villa Constitucion,Argentina,ARG
263.5149,255.83,Rafaela,Argentina,ARG
296.7981,238.9414,Santo Andre,Brazil,BRA
299.1495,237.3122,Pindamonhangaba,Brazil,BRA
294.5035,236.1785,Rio Claro,Brazil,BRA
289.3684,237.4235,Ourinhos,Brazil,BRA
296.193,240.1132,Itanhaem,Brazil,BRA
292.7919,233.5999,Jaboticabal,Brazil,BRA
296.7488,237.3791,Braganca Paulista,Brazil,BRA
296.0152,237.9347,Jundiai,Brazil,BRA
298.2383,237.9347,Sao Jose dos Campos,Brazil,BRA
299.7721,237.0899,Guaratingueta,Brazil,BRA
294.7926,235.245,Pirassununga,Brazil,BRA
295.0148,236.9343,Americana,Brazil,BRA
294.3257,236.8455,Piracicaba,Brazil,BRA
296.2152,235.2227,Sao Joao da Boa Vista,Brazil,BRA
293.77,235.3116,Sao Carlos,Brazil,BRA
287.9235,235.1115,Tupa,Brazil,BRA
288.9015,233.9556,Penapolis,Brazil,BRA
285.9894,235.5339,Presidente Prudente,Brazil,BRA
293.8811,240.8025,Registro,Brazil,BRA
293.8366,238.2682,Tatui,Brazil,BRA
291.458,237.7347,Avare,Brazil,BRA
289.8353,235.7562,Garca,Brazil,BRA
291.3469,233.3554,Catanduva,Brazil,BRA
294.4368,232.7996,Batatais,Brazil,BRA
292.236,232.0438,Barretos,Brazil,BRA
289.1905,235.734,Marilia,Brazil,BRA
295.0815,238.0682,Itu,Brazil,BRA
293.4365,238.8017,Itapetininga,Brazil,BRA
278.8536,244.6038,Eldorado,Argentina,ARG
322.3799,204.3896,Jaboatao,Brazil,BRA
322.758,204.145,Olinda,Brazil,BRA
322.3578,204.7897,Cabo de Santo Agostinho,Brazil,BRA
321.8465,203.7894,Carpina,Brazil,BRA
317.8229,205.0787,Arcoverde,Brazil,BRA
204.1161,148.6365,Dangriga,Belize,BLZ
443.5744,96.3795,Vlore,Albania,ALB
444.8762,94.9476,Elbasan,Albania,ALB
497.703,95.6858,Gyumri,Armenia,ARM
408.4549,72.921,Gent,Belgium,BEL
499.1275,95.6339,Vanadzor,Armenia,ARM
503.2661,95.918,Ganca,Azerbaijan,AZE
505.0446,96.0687,Yevlax,Azerbaijan,AZE
510.5575,96.1513,Sumqayt,Azerbaijan,AZE
539.3717,109.6967,Karokh,Afghanistan,AFG
546.3664,104.87,Sheberghan,Afghanistan,AFG
552.9528,106.4415,Pol-e Khomri,Afghanistan,AFG
600.1225,132.4531,Tangail,Bangladesh,BGD
249.6655,224.8857,Sica Sica,Bolivia,BOL
250.0434,218.5057,Rurrenabaque,Bolivia,BOL
247.598,221.4623,Sorata,Bolivia,BOL
247.5835,222.1143,Achacachi,Bolivia,BOL
248.3985,223.3741,Viacha,Bolivia,BOL
250.7992,224.1077,Quime,Bolivia,BOL
252.0886,227.3088,Llallagua,Bolivia,BOL
252.2441,227.4199,Uncia,Bolivia,BOL
251.6662,231.8437,Uyuni,Bolivia,BOL
249.5469,232.5252,Villa Martin,Bolivia,BOL
254.7339,229.8429,Betanzos,Bolivia,BOL
259.2911,224.9525,Portachuelo,Bolivia,BOL
258.4685,226.7753,Samaipata,Bolivia,BOL
259.0021,231.8215,Cuevo,Bolivia,BOL
258.5575,225.0413,San Carlos,Bolivia,BOL
256.2456,234.111,San Lorenzo,Bolivia,BOL
257.5349,234.2224,Entre Rios,Bolivia,BOL
458.7615,91.4845,Sliven,Bulgaria,BGR
455.258,92.6524,Plovdiv,Bulgaria,BGR
451.4094,91.6387,Pernik,Bulgaria,BGR
452.6094,90.3049,Vratsa,Bulgaria,BGR
460.0939,90.1715,Shumen,Bulgaria,BGR
436.3535,80.0657,Wiener Neustadt,Austria,AUT
458.0578,68.2374,Baranavichy,Belarus,BLR
464.2212,63.0077,Polatsk,Belarus,BLR
459.9515,65.60990000000001,Maladzyechna,Belarus,BLR
604.4654,131.0002,Sylhet,Bangladesh,BGD
